Xmin	Xmax	Ymin	Ymax	Zmin	Zmax
-0.153094	2.15309	-0.153094	2.15309	0.846906	9.45928	
x	y	z	U	V	W	Ro	P	Vol	Num
0.135342	0.586484	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.586484	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.586484	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.586484	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.631598	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.631598	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.631598	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.631598	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.676712	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.676712	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.676712	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.676712	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.721826	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.721826	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.721826	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.721826	0.982249	0	0	0	2600	101325	0.000384615	0
0	0.76694	0.846906	0	0	0	2600	101325	0.000384615	0
0	0.76694	0.89202	0	0	0	2600	101325	0.000384615	0
0	0.76694	0.937135	0	0	0	2600	101325	0.000384615	0
0	0.76694	0.982249	0	0	0	2600	101325	0.000384615	0
0	0.812055	0.846906	0	0	0	2600	101325	0.000384615	0
0	0.812055	0.89202	0	0	0	2600	101325	0.000384615	0
0	0.812055	0.937135	0	0	0	2600	101325	0.000384615	0
0	0.812055	0.982249	0	0	0	2600	101325	0.000384615	0
0	0.857169	0.846906	0	0	0	2600	101325	0.000384615	0
0	0.857169	0.89202	0	0	0	2600	101325	0.000384615	0
0	0.857169	0.937135	0	0	0	2600	101325	0.000384615	0
0	0.857169	0.982249	0	0	0	2600	101325	0.000384615	0
0	0.902283	0.846906	0	0	0	2600	101325	0.000384615	0
0	0.902283	0.89202	0	0	0	2600	101325	0.000384615	0
0	0.902283	0.937135	0	0	0	2600	101325	0.000384615	0
0	0.902283	0.982249	0	0	0	2600	101325	0.000384615	0
0	0.947397	0.846906	0	0	0	2600	101325	0.000384615	0
0	0.947397	0.89202	0	0	0	2600	101325	0.000384615	0
0	0.947397	0.937135	0	0	0	2600	101325	0.000384615	0
0	0.947397	0.982249	0	0	0	2600	101325	0.000384615	0
0	0.992511	0.846906	0	0	0	2600	101325	0.000384615	0
0	0.992511	0.89202	0	0	0	2600	101325	0.000384615	0
0	0.992511	0.937135	0	0	0	2600	101325	0.000384615	0
0	0.992511	0.982249	0	0	0	2600	101325	0.000384615	0
0	1.03763	0.846906	0	0	0	2600	101325	0.000384615	0
0	1.03763	0.89202	0	0	0	2600	101325	0.000384615	0
0	1.03763	0.937135	0	0	0	2600	101325	0.000384615	0
0	1.03763	0.982249	0	0	0	2600	101325	0.000384615	0
0.0451141	0.76694	0.846906	0	0	0	2600	101325	0.000384615	0
0.0451141	0.76694	0.89202	0	0	0	2600	101325	0.000384615	0
0.0451141	0.76694	0.937135	0	0	0	2600	101325	0.000384615	0
0.0451141	0.76694	0.982249	0	0	0	2600	101325	0.000384615	0
0.0451141	0.812055	0.846906	0	0	0	2600	101325	0.000384615	0
0.0451141	0.812055	0.89202	0	0	0	2600	101325	0.000384615	0
0.0451141	0.812055	0.937135	0	0	0	2600	101325	0.000384615	0
0.0451141	0.812055	0.982249	0	0	0	2600	101325	0.000384615	0
0.0451141	0.857169	0.846906	0	0	0	2600	101325	0.000384615	0
0.0451141	0.857169	0.89202	0	0	0	2600	101325	0.000384615	0
0.0451141	0.857169	0.937135	0	0	0	2600	101325	0.000384615	0
0.0451141	0.857169	0.982249	0	0	0	2600	101325	0.000384615	0
0.0451141	0.902283	0.846906	0	0	0	2600	101325	0.000384615	0
0.0451141	0.902283	0.89202	0	0	0	2600	101325	0.000384615	0
0.0451141	0.902283	0.937135	0	0	0	2600	101325	0.000384615	0
0.0451141	0.902283	0.982249	0	0	0	2600	101325	0.000384615	0
0.0451141	0.947397	0.846906	0	0	0	2600	101325	0.000384615	0
0.0451141	0.947397	0.89202	0	0	0	2600	101325	0.000384615	0
0.0451141	0.947397	0.937135	0	0	0	2600	101325	0.000384615	0
0.0451141	0.947397	0.982249	0	0	0	2600	101325	0.000384615	0
0.0451141	0.992511	0.846906	0	0	0	2600	101325	0.000384615	0
0.0451141	0.992511	0.89202	0	0	0	2600	101325	0.000384615	0
0.0451141	0.992511	0.937135	0	0	0	2600	101325	0.000384615	0
0.0451141	0.992511	0.982249	0	0	0	2600	101325	0.000384615	0
0.0451141	1.03763	0.846906	0	0	0	2600	101325	0.000384615	0
0.0451141	1.03763	0.89202	0	0	0	2600	101325	0.000384615	0
0.0451141	1.03763	0.937135	0	0	0	2600	101325	0.000384615	0
0.0451141	1.03763	0.982249	0	0	0	2600	101325	0.000384615	0
0.0902283	0.76694	0.846906	0	0	0	2600	101325	0.000384615	0
0.0902283	0.76694	0.89202	0	0	0	2600	101325	0.000384615	0
0.0902283	0.76694	0.937135	0	0	0	2600	101325	0.000384615	0
0.0902283	0.76694	0.982249	0	0	0	2600	101325	0.000384615	0
0.0902283	0.812055	0.846906	0	0	0	2600	101325	0.000384615	0
0.0902283	0.812055	0.89202	0	0	0	2600	101325	0.000384615	0
0.0902283	0.812055	0.937135	0	0	0	2600	101325	0.000384615	0
0.0902283	0.812055	0.982249	0	0	0	2600	101325	0.000384615	0
0.0902283	0.857169	0.846906	0	0	0	2600	101325	0.000384615	0
0.0902283	0.857169	0.89202	0	0	0	2600	101325	0.000384615	0
0.0902283	0.857169	0.937135	0	0	0	2600	101325	0.000384615	0
0.0902283	0.857169	0.982249	0	0	0	2600	101325	0.000384615	0
0.0902283	0.902283	0.846906	0	0	0	2600	101325	0.000384615	0
0.0902283	0.902283	0.89202	0	0	0	2600	101325	0.000384615	0
0.0902283	0.902283	0.937135	0	0	0	2600	101325	0.000384615	0
0.0902283	0.902283	0.982249	0	0	0	2600	101325	0.000384615	0
0.0902283	0.947397	0.846906	0	0	0	2600	101325	0.000384615	0
0.0902283	0.947397	0.89202	0	0	0	2600	101325	0.000384615	0
0.0902283	0.947397	0.937135	0	0	0	2600	101325	0.000384615	0
0.0902283	0.947397	0.982249	0	0	0	2600	101325	0.000384615	0
0.0902283	0.992511	0.846906	0	0	0	2600	101325	0.000384615	0
0.0902283	0.992511	0.89202	0	0	0	2600	101325	0.000384615	0
0.0902283	0.992511	0.937135	0	0	0	2600	101325	0.000384615	0
0.0902283	0.992511	0.982249	0	0	0	2600	101325	0.000384615	0
0.0902283	1.03763	0.846906	0	0	0	2600	101325	0.000384615	0
0.0902283	1.03763	0.89202	0	0	0	2600	101325	0.000384615	0
0.0902283	1.03763	0.937135	0	0	0	2600	101325	0.000384615	0
0.0902283	1.03763	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.76694	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.76694	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.76694	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.76694	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.812055	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.812055	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.812055	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.812055	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.857169	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.857169	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.857169	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.857169	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.902283	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.902283	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.902283	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.902283	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.947397	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.947397	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.947397	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.947397	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	0.992511	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	0.992511	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	0.992511	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	0.992511	0.982249	0	0	0	2600	101325	0.000384615	0
0.135342	1.03763	0.846906	0	0	0	2600	101325	0.000384615	0
0.135342	1.03763	0.89202	0	0	0	2600	101325	0.000384615	0
0.135342	1.03763	0.937135	0	0	0	2600	101325	0.000384615	0
0.135342	1.03763	0.982249	0	0	0	2600	101325	0.000384615	0
0	1.08274	0.846906	0	0	0	2600	101325	0.000384615	0
0	1.08274	0.89202	0	0	0	2600	101325	0.000384615	0
0	1.08274	0.937135	0	0	0	2600	101325	0.000384615	0
0	1.08274	0.982249	0	0	0	2600	101325	0.000384615	0
0	1.12785	0.846906	0	0	0	2600	101325	0.000384615	0
0	1.12785	0.89202	0	0	0	2600	101325	0.000384615	0
0	1.12785	0.937135	0	0	0	2600	101325	0.000384615	0
