Xmin	Xmax	Ymin	Ymax	Zmin	Zmax
-0.153094	2.15309	-0.153094	2.15309	0.846906	9.45928	
x	y	z	U	V	W	Ro	P	Vol	Num
0.428503	0.541703	1.39463	-1.03106	-0.0215038	0.0263923	1985.24	4957.71	0.000501002	2
0.426755	0.541933	1.44525	-1.152	-0.00318254	0.120314	1653.3	3961.91	0.000501002	2
0.436698	0.599362	1.20277	-0.416686	0.551206	0.484058	4522.74	12570.2	0.000501002	2
0.432853	0.601631	1.24812	-0.712899	0.711717	0.184227	2873.56	7622.67	0.000501002	2
0.431287	0.602958	1.29499	-0.837548	0.806648	-0.0375048	1963.67	4893.02	0.000501002	2
0.430878	0.603919	1.34349	-0.865763	0.871138	-0.0967992	1691.98	4077.94	0.000501002	2
0.430162	0.604616	1.39635	-0.915396	0.919506	0.152376	1476.5	3431.51	0.000501002	2
0.330526	0.483729	1.25087	-1.07369	-0.682231	13.8417	1752.84	4260.53	0.000501002	2
0.32954	0.540516	1.25066	-1.14	-0.128749	13.8823	2196.3	5590.89	0.000501002	2
0.329801	0.597544	1.25017	-1.1339	0.457198	13.7817	1759.52	4280.55	0.000501002	2
0.381524	0.484624	1.2483	-0.883686	-0.59338	13.6998	3509.03	9529.08	0.000501002	2
0.3819	0.540159	1.24688	-0.842107	-0.148799	13.582	4197.56	11594.7	0.000501002	2
0.380946	0.595873	1.24825	-0.930243	0.309439	13.6954	3532.65	9599.95	0.000501002	2
0.381205	0.651869	1.24948	-0.936835	0.830415	13.7239	2018.89	5058.67	0.000501002	2
0.433957	0.48701	1.24681	-0.620395	-0.386733	13.5347	5089.32	14270	0.000501002	2
0.434747	0.540704	1.24633	-0.54934	-0.103358	13.4892	5718.63	16157.9	0.000501002	2
0.434048	0.594441	1.24657	-0.617054	0.184682	13.5258	5118.76	14358.3	0.000501002	2
0.433224	0.651772	1.24878	-0.715555	0.788657	13.72	3276.66	8831.99	0.000501002	2
0.424659	0.541978	1.49673	-1.29628	0.000655683	0.280737	1286.39	2861.17	0.000501002	2
0.489835	0.433375	1.16344	-0.258358	-0.724938	6.12152	4093.01	11281	0.000501002	2
0.492464	0.431178	1.10997	-0.077995	-0.845762	0.565057	3247.4	8744.2	0.000501002	2
0.491794	0.42941	1.14962	-0.069136	-0.966044	0.0927722	4259.66	11781	0.000501002	2
0.540753	0.433645	1.16326	-0.11781	-0.728663	6.10252	4332.41	11999.2	0.000501002	2
0.542762	0.432462	1.1098	0.0158868	-0.780855	0.549883	3434.36	9305.09	0.000501002	2
0.543314	0.431216	1.14821	0.0935867	-0.837447	-0.00494832	4546.92	12642.8	0.000501002	2
0.591237	0.432693	1.16356	-0.0278736	-0.795729	6.12414	4103.47	11312.4	0.000501002	2
0.593285	0.431602	1.11002	0.10625	-0.842021	0.566239	3261.25	8785.74	0.000501002	2
0.595374	0.430185	1.14956	0.28987	-0.914932	0.0915489	4266.1	11800.3	0.000501002	2
0.644726	0.431228	1.16466	0.278399	-0.904377	6.19315	3333.14	9001.43	0.000501002	2
0.648615	0.429812	1.11061	0.524255	-0.968922	0.601539	2627.49	6884.48	0.000501002	2
0.651431	0.428318	1.15319	0.752824	-1.04908	0.333152	3344.49	9035.47	0.000501002	2
0.486686	0.429387	1.20169	-0.408557	-0.959024	0.407444	3726.75	10182.2	0.000501002	2
0.485101	0.42758	1.25083	-0.511284	-1.09496	0.368931	2346.11	6040.33	0.000501002	2
0.5419	0.431147	1.20004	-0.00443856	-0.815596	0.297809	4127.08	11383.3	0.000501002	2
0.541888	0.429017	1.24953	-0.00483512	-0.983901	0.273305	2717.12	7153.37	0.000501002	2
0.54197	0.42622	1.30173	0.00122833	-1.19322	0.430911	1703.71	4113.13	0.000501002	2
0.597574	0.429955	1.20168	0.437585	-0.909178	0.412609	3739.45	10220.4	0.000501002	2
0.599287	0.427987	1.25078	0.556527	-1.05902	0.364161	2349.66	6050.99	0.000501002	2
0.486132	0.431577	1.24866	-0.451648	-0.814495	13.6598	4169.74	11511.2	0.000501002	2
0.541418	0.376588	1.25129	-0.0479911	-1.30328	13.7991	2031.67	5097	0.000501002	2
0.54025	0.430448	1.2485	-0.138227	-0.898778	13.6383	4467.63	12404.9	0.000501002	2
0.593158	0.430156	1.24869	0.0812277	-0.927962	13.6751	4169.26	11509.8	0.000501002	2
0.646686	0.429794	1.24976	0.391038	-0.976192	13.7983	3274.17	8824.51	0.000501002	2
0.700063	0.429919	1.24985	0.733904	-0.998113	13.7574	2024.42	5075.27	0.000501002	2
0.491388	0.490306	1.16093	-0.130517	-0.205535	5.98623	5693.78	16083.3	0.000501002	2
0.493773	0.492554	1.1093	0.0271113	-0.0518311	0.521388	4633.56	12902.7	0.000501002	2
0.49336	0.491947	1.14897	0.0407249	-0.055643	0.0362057	6159.45	17480.3	0.000501002	2
0.491344	0.541037	1.16134	-0.144645	-0.0891527	6.01242	6055.4	17168.2	0.000501002	2
0.494481	0.542803	1.10921	0.0601187	0.0264278	0.519767	4884.9	13656.7	0.000501002	2
0.494607	0.542817	1.14847	0.118406	0.0572415	0.0139513	6517.27	18553.8	0.000501002	2
0.490824	0.591689	1.16123	-0.184081	0.0151295	6.0003	5719.84	16161.5	0.000501002	2
0.494055	0.593209	1.10904	0.0300433	0.11084	0.504897	4616.16	12850.5	0.000501002	2
0.493578	0.593967	1.14887	0.0516501	0.188017	0.0376383	6131.59	17396.8	0.000501002	2
0.48991	0.649923	1.16219	-0.251374	0.658766	6.04243	4094.1	11284.3	0.000501002	2
0.492583	0.653444	1.10944	-0.0697898	0.865351	0.520168	3234.83	8706.49	0.000501002	2
0.491824	0.655861	1.14982	-0.0663111	1.06229	0.0874335	4226.53	11681.6	0.000501002	2
0.540934	0.49048	1.16084	-0.102429	-0.196276	5.9774	5867.74	16605.2	0.000501002	2
0.543345	0.4928	1.10916	0.0544545	-0.0382047	0.509768	4751.15	13255.5	0.000501002	2
0.543446	0.492554	1.14838	0.103065	-0.0199656	-0.00273006	6348.03	18046.1	0.000501002	2
0.540612	0.541047	1.16126	-0.132857	-0.0881394	6.00235	6187.08	17563.3	0.000501002	2
0.543559	0.54278	1.1092	0.0585424	0.0254049	0.513119	4992.76	13980.3	0.000501002	2
0.543756	0.54277	1.14823	0.123419	0.0535997	-0.00457857	6647.54	18944.6	0.000501002	2
0.540415	0.591433	1.16112	-0.150462	-0.0025068	5.98721	5892.29	16678.9	0.000501002	2
0.54354	0.592949	1.10888	0.0533657	0.0941402	0.490765	4731.36	13196.1	0.000501002	2
0.543758	0.593231	1.14818	0.122525	0.140298	-0.00911214	6317.56	17954.7	0.000501002	2
0.540574	0.649077	1.16206	-0.137133	0.593326	6.02487	4340.15	12022.4	0.000501002	2
0.543207	0.652753	1.10912	0.0356684	0.811602	0.495085	3397.11	9193.33	0.000501002	2
0.543883	0.655118	1.14864	0.134559	1.00705	0.0120064	4482.88	12450.6	0.000501002	2
0.590218	0.490153	1.16074	-0.0982268	-0.218199	5.96972	5706.12	16120.4	0.000501002	2
0.592702	0.492359	1.10918	0.0627296	-0.0665886	0.509246	4629.97	12891.9	0.000501002	2
0.593395	0.491649	1.14889	0.152141	-0.0793963	0.0292406	6145.91	17439.7	0.000501002	2
0.589548	0.541011	1.16106	-0.151355	-0.0914217	5.98748	6062.55	17189.7	0.000501002	2
0.592362	0.542709	1.10907	0.032388	0.0199042	0.504569	4883.5	13652.5	0.000501002	2
0.592626	0.542777	1.14832	0.103243	0.0539869	-0.000668796	6505.22	18517.7	0.000501002	2
0.589769	0.591787	1.16092	-0.141407	0.0244464	5.97441	5730.25	16192.8	0.000501002	2
0.593022	0.593192	1.10889	0.0706582	0.11273	0.488735	4609.08	12829.2	0.000501002	2
0.593823	0.594051	1.14884	0.180735	0.194838	0.0318762	6112.47	17339.4	0.000501002	2
0.590975	0.650257	1.1616	-0.0556428	0.693899	6.00001	4098.47	11297.4	0.000501002	2
0.593823	0.653381	1.10921	0.128327	0.871892	0.496085	3228.07	8686.22	0.000501002	2
0.59615	0.655856	1.14991	0.346416	1.06633	0.0839728	4205.6	11618.8	0.000501002	2
0.641195	0.488454	1.16105	0.0168292	-0.337565	5.98384	5047.11	14143.3	0.000501002	2
0.644742	0.49009	1.1094	0.237995	-0.217199	0.516098	4080.84	11244.5	0.000501002	2
0.64709	0.488298	1.15098	0.446076	-0.304083	0.166218	5332.19	14998.6	0.000501002	2
0.639498	0.541014	1.16088	-0.109112	-0.0927411	5.97237	5580.93	15744.8	0.000501002	2
0.643349	0.54275	1.10903	0.138253	0.0219261	0.495936	4482.57	12449.7	0.000501002	2
0.644679	0.542865	1.14959	0.281343	0.0605792	0.0822675	5938.78	16818.3	0.000501002	2
0.641098	0.593575	1.16104	0.00218383	0.148614	5.9762	5072.12	14218.4	0.000501002	2
0.644981	0.59494	1.10897	0.247637	0.228272	0.485011	4059.94	11181.8	0.000501002	2
0.647471	0.597534	1.15114	0.473515	0.431141	0.183827	5292.49	14879.5	0.000501002	2
0.644476	0.651644	1.16246	0.252636	0.794018	6.05006	3336.14	9010.43	0.000501002	2
0.649042	0.655371	1.10964	0.537725	1.00782	0.518038	2589.87	6771.61	0.000501002	2
0.652296	0.658191	1.15366	0.816619	1.23693	0.330177	3269.21	8809.64	0.000501002	2
0.696823	0.48521	1.16323	0.467252	-0.573757	6.10151	3581.47	9746.42	0.000501002	2
0.703203	0.485161	1.1105	0.856892	-0.554344	0.569254	2773.33	7322	0.000501002	2
0.707169	0.483544	1.15424	1.18558	-0.639029	0.3787	3547.46	9644.37	0.000501002	2
0.694605	0.540976	1.16194	0.303873	-0.0977828	6.01667	4232.94	11700.8	0.000501002	2
0.700917	0.542745	1.10956	0.688813	0.0202644	0.502542	3298.73	8898.2	0.000501002	2
0.705447	0.54306	1.15245	1.05499	0.0766083	0.264063	4273.7	11823.1	0.000501002	2
0.696778	0.59728	1.16233	0.465305	0.41997	6.03319	3590.74	9774.22	0.000501002	2
0.702912	0.599635	1.10988	0.83755	0.557713	0.519126	2763.59	7292.76	0.000501002	2
0.753001	0.541687	1.16641	1.02328	-0.0424538	6.28875	2210.01	5632.03	0.000501002	2
0.490425	0.489491	1.20044	-0.156397	-0.222072	0.312132	5483.4	15452.2	0.000501002	2
0.489692	0.48778	1.24708	-0.199998	-0.330355	0.104826	3833.54	10502.6	0.000501002	2
0.48971	0.483985	1.29561	-0.205362	-0.589909	0.0128281	2861.33	7585.98	0.000501002	2
0.490266	0.480531	1.34369	-0.176259	-0.831446	-0.0796271	2496.58	6491.75	0.000501002	2
0.489354	0.478832	1.39313	-0.239901	-0.950111	-0.0746901	2248.66	5747.97	0.000501002	2
0.485797	0.478119	1.44245	-0.481981	-1.0009	-0.0700829	2021.35	5066.05	0.000501002	2
0.4921	0.54174	1.19954	-0.0502865	-0.0180705	0.254113	5904.27	16714.8	0.000501002	2
0.49171	0.541719	1.24574	-0.0679595	-0.0184449	0.0152837	4307.97	11925.9	0.000501002	2
0.491133	0.541751	1.2937	-0.11093	-0.0164731	-0.119921	3442.28	9328.83	0.000501002	2
0.490661	0.541755	1.34243	-0.150731	-0.0172325	-0.167655	3203.42	8612.27	0.000501002	2
0.489584	0.541747	1.39242	-0.224058	-0.018072	-0.124311	3013.4	8042.19	0.000501002	2
0.486974	0.541755	1.4419	-0.397371	-0.0173551	-0.11144	2753.91	7263.74	0.000501002	2
0.490122	0.594074	1.20044	-0.180234	0.191108	0.316672	5472.83	15420.5	0.000501002	2
0.489398	0.596018	1.24732	-0.221251	0.32377	0.125015	3820.62	10463.9	0.000501002	2
0.489552	0.599964	1.29572	-0.216376	0.594627	0.0187148	2854.9	7566.69	0.000501002	2
0.490262	0.603298	1.34376	-0.176389	0.82339	-0.0756902	2494.96	6486.89	0.000501002	2
0.489426	0.604924	1.39316	-0.234236	0.935509	-0.0725037	2248.6	5747.8	0.000501002	2
0.48588	0.60566	1.44243	-0.475495	0.988186	-0.0715811	2020.91	5064.74	0.000501002	2
0.486268	0.655901	1.20249	-0.447554	1.08134	0.468279	3668.6	10007.8	0.000501002	2
0.485044	0.656792	1.25119	-0.518634	1.13606	0.405164	2324.04	5974.12	0.000501002	2
0.54183	0.491005	1.19978	-0.0111284	-0.12422	0.271041	5774.37	16325.1	0.000501002	2
0.541798	0.489916	1.24682	-0.0121336	-0.188248	0.0860437	4135.6	11408.8	0.000501002	2
0.541692	0.486345	1.29582	-0.0206143	-0.430339	0.0191898	3114.07	8344.22	0.000501002	2
0.541577	0.481602	1.34404	-0.0304899	-0.758866	-0.058939	2691.38	7076.15	0.000501002	2
0.541548	0.479395	1.3921	-0.0328929	-0.911185	-0.142875	2464.46	6395.39	0.000501002	2
0.541595	0.478557	1.44073	-0.0294151	-0.968422	-0.185933	2308.96	5928.89	0.000501002	2
0.541699	0.541763	1.19947	-0.0209273	-0.0162604	0.255334	6065.79	17199.4	0.000501002	2
0.541584	0.541742	1.24566	-0.0282225	-0.0163423	0.0112937	4478.33	12437	0.000501002	2
0.541404	0.541758	1.29352	-0.0427249	-0.0157406	-0.13851	3620.3	9862.89	0.000501002	2
0.541191	0.54178	1.34231	-0.0607123	-0.0151988	-0.176838	3381.36	9146.07	0.000501002	2
0.541138	0.541785	1.39147	-0.0651746	-0.0150421	-0.185652	3245.11	8737.32	0.000501002	2
0.541267	0.541781	1.44029	-0.055302	-0.0152842	-0.217625	3103.68	8313.04	0.000501002	2
0.541678	0.592543	1.1998	-0.0228066	0.0911903	0.277972	5762.08	16288.2	0.000501002	2
0.541647	0.593877	1.247	-0.023613	0.181922	0.102198	4124.64	11375.9	0.000501002	2
0.541645	0.597486	1.29592	-0.0241619	0.426519	0.0227588	3109.59	8330.78	0.000501002	2
0.541579	0.602256	1.34416	-0.0303433	0.753112	-0.0511776	2689.55	7070.66	0.000501002	2
0.541561	0.604403	1.39214	-0.0318184	0.899924	-0.139489	2463.94	6393.82	0.000501002	2
0.541604	0.605234	1.44073	-0.0287202	0.95651	-0.186286	2308.18	5926.54	0.000501002	2
0.541862	0.65444	1.20107	-0.00864991	0.965846	0.376455	4060.19	11182.6	0.000501002	2
0.54196	0.655347	1.24998	0.00059905	1.02586	0.319018	2693.33	7081.98	0.000501002	2
0.54213	0.657839	1.30163	0.0141073	1.2032	0.423761	1700.45	4103.36	0.000501002	2
0.593186	0.489232	1.20052	0.129075	-0.242256	0.322651	5480.76	15444.3	0.000501002	2
0.594127	0.48751	1.24712	0.195615	-0.349534	0.109783	3826.08	10480.2	0.000501002	2
0.593993	0.483719	1.2954	0.190647	-0.608956	-0.00671288	2852.77	7560.3	0.000501002	2
0.593182	0.480273	1.34361	0.137593	-0.850784	-0.0868746	2487.53	6464.59	0.000501002	2
0.594017	0.478679	1.39332	0.194418	-0.961546	-0.0598204	2240.51	5723.54	0.000501002	2
0.597789	0.478083	1.44264	0.453505	-1.00392	-0.0551841	2015.22	5047.65	0.000501002	2
0.591256	0.541816	1.1996	0.00312579	-0.0123953	0.264401	5901.03	16705.1	0.000501002	2
0.591726	0.54185	1.2458	0.0345326	-0.00825117	0.0222354	4301.7	11907.1	0.000501002	2
0.592062	0.541846	1.29349	0.056876	-0.0089749	-0.139985	3436.74	9312.21	0.000501002	2
0.592146	0.541786	1.34238	0.0612152	-0.0148564	-0.172781	3198.21	8596.63	0.000501002	2
0.593105	0.541747	1.39263	0.124179	-0.0180844	-0.108077	3008.86	8028.58	0.000501002	2
0.595959	0.541757	1.44203	0.316735	-0.0172504	-0.10087	2751.27	7255.81	0.000501002	2
0.593239	0.594396	1.20066	0.132892	0.215614	0.339402	5464.66	15396	0.000501002	2
0.594187	0.59645	1.24739	0.199891	0.356941	0.13347	3812.45	10439.4	0.000501002	2
0.594003	0.60035	1.29536	0.191325	0.624383	-0.0135864	2847.68	7545.05	0.000501002	2
0.593152	0.603559	1.34358	0.135253	0.843145	-0.0913214	2486.64	6461.91	0.000501002	2
0.593958	0.605072	1.39333	0.189833	0.946577	-0.0593357	2240.55	5723.66	0.000501002	2
0.597717	0.605698	1.44261	0.447933	0.991402	-0.0571385	2014.78	5046.33	0.000501002	2
0.597549	0.65578	1.20276	0.435874	1.07285	0.494805	3668.25	10006.7	0.000501002	2
0.599294	0.656491	1.25126	0.557529	1.11075	0.412802	2324.33	5975	0.000501002	2
0.648666	0.484246	1.20343	0.548912	-0.580206	0.528654	4492.03	12478.1	0.000501002	2
0.651476	0.482504	1.24851	0.752698	-0.689208	0.222502	2862.8	7590.39	0.000501002	2
0.652883	0.48136	1.29532	0.856418	-0.770347	-0.00445515	1960.35	4883.05	0.000501002	2
0.653384	0.480252	1.34359	0.890898	-0.852024	-0.0867717	1686.78	4062.33	0.000501002	2
0.654164	0.479594	1.39637	0.945488	-0.898706	0.153631	1470.77	3414.31	0.000501002	2
0.644886	0.541827	1.20172	0.286745	-0.012043	0.414972	5188.34	14567	0.000501002	2
0.647908	0.541883	1.2479	0.501497	-0.00582364	0.176402	3463.99	9393.97	0.000501002	2
0.651733	0.541813	1.29503	0.770127	-0.0116033	-0.0308091	2524.87	6576.61	0.000501002	2
0.653681	0.541695	1.34319	0.904816	-0.0220607	-0.116193	2236.72	5712.17	0.000501002	2
0.65491	0.541715	1.3946	0.988989	-0.0204935	0.0241184	1982.52	4949.57	0.000501002	2
0.65676	0.541938	1.44515	1.11837	-0.00273688	0.112839	1650.52	3953.57	0.000501002	2
0.648528	0.599508	1.20374	0.538198	0.563719	0.559798	4478.23	12436.7	0.000501002	2
0.65127	0.601653	1.24871	0.736771	0.713614	0.241523	2854.4	7565.2	0.000501002	2
0.652587	0.602708	1.29512	0.833484	0.786971	-0.0255386	1960.6	4883.8	0.000501002	2
0.65301	0.603499	1.34351	0.861815	0.838246	-0.0948706	1689.83	4071.49	0.000501002	2
0.653734	0.604116	1.39632	0.911911	0.880325	0.149687	1474.04	3424.12	0.000501002	2
0.705041	0.541966	1.20618	1.02903	-0.0003825	0.748622	3542.53	9629.59	0.000501002	2
0.707675	0.542047	1.2533	1.22752	0.00745497	0.588963	1994.58	4985.73	0.000501002	2
0.487464	0.486915	1.24675	-0.333511	-0.37899	13.4848	5944.57	16835.7	0.000501002	2
0.486877	0.540659	1.24714	-0.371874	-0.106007	13.5041	6373.39	18122.2	0.000501002	2
0.486603	0.594031	1.24677	-0.400068	0.140504	13.4991	5962.2	16888.6	0.000501002	2
0.486247	0.651043	1.2477	-0.44613	0.711683	13.5961	4202.95	11610.8	0.000501002	2
0.540162	0.486946	1.24697	-0.141286	-0.37395	13.4891	6207.2	17623.6	0.000501002	2
0.539506	0.540691	1.24752	-0.188933	-0.103626	13.5209	6545.38	18638.1	0.000501002	2
0.539271	0.593913	1.24702	-0.20772	0.128123	13.5057	6222.68	17670.1	0.000501002	2
0.539601	0.650069	1.24767	-0.185807	0.630479	13.5823	4546.5	12641.5	0.000501002	2
0.54129	0.705036	1.24981	-0.0571637	1.13851	13.6889	2093.49	5282.47	0.000501002	2
0.592471	0.486902	1.2466	0.0240896	-0.382722	13.4856	5970.71	16914.1	0.000501002	2
0.591709	0.54061	1.24697	-0.0357685	-0.109823	13.5049	6393.16	18181.5	0.000501002	2
0.591501	0.594118	1.24662	-0.0480855	0.149407	13.4995	5993.16	16981.5	0.000501002	2
0.59214	0.651555	1.24733	0.00857668	0.757187	13.5784	4232.16	11698.5	0.000501002	2
0.644187	0.486153	1.24623	0.179571	-0.455269	13.5061	5163.86	14493.6	0.000501002	2
0.64279	0.540497	1.24604	0.0650127	-0.119815	13.486	5795.2	16387.6	0.000501002	2
0.643539	0.594749	1.24627	0.130074	0.209191	13.5171	5200.24	14602.7	0.000501002	2
0.645465	0.651745	1.24822	0.301865	0.791635	13.6805	3347.75	9045.24	0.000501002	2
0.696817	0.484543	1.24767	0.450871	-0.604373	13.6571	3621.09	9865.27	0.000501002	2
0.695289	0.540397	1.24639	0.323153	-0.130603	13.5558	4340.87	12024.6	0.000501002	2
0.696692	0.596692	1.24739	0.444373	0.37902	13.6339	3653.25	9961.74	0.000501002	2
0.706664	0.602036	1.15471	1.14188	0.743777	0.410564	3520.23	9562.68	0.000501002	2
0.698819	0.651477	1.24805	0.644174	0.808316	13.6115	2091.93	5277.8	0.000501002	2
0.749792	0.484951	1.24893	0.815978	-0.590275	13.6839	1827.93	4485.79	0.000501002	2
0.749799	0.540769	1.24837	0.804945	-0.107304	13.6968	2296.46	5891.37	0.000501002	2
0.749655	0.597087	1.24781	0.806642	0.42849	13.5916	1844.87	4536.62	0.000501002	2
0.482955	0.478084	1.49175	-0.673659	-1.00257	-0.0675389	1776.84	4332.53	0.000501002	2
0.480086	0.478193	1.54513	-0.870909	-0.998054	0.219202	1452.69	3360.08	0.000501002	2
0.484236	0.541711	1.49173	-0.576615	-0.0209142	-0.0732981	2443.53	6332.59	0.000501002	2
0.479545	0.541703	1.54386	-0.90132	-0.0215925	0.123604	2016.92	5052.76	0.000501002	2
0.476523	0.541937	1.59271	-1.11193	-0.00296531	0.0969475	1592.41	3779.22	0.000501002	2
0.476118	0.541975	1.64023	-1.13864	0.000316444	-0.0216468	1286.48	2861.45	0.000501002	2
0.477962	0.541973	1.69018	-1.01032	0.000151088	0.0262417	1061.02	2185.07	0.000501002	2
0.478894	0.541972	1.74439	-0.94594	2.33761e-005	0.370445	796.081	1390.24	0.000501002	2
0.483162	0.60566	1.49181	-0.657639	0.986928	-0.0628423	1777.22	4333.67	0.000501002	2
0.480465	0.605529	1.54507	-0.841315	0.980604	0.215001	1454.9	3366.7	0.000501002	2
0.541594	0.478549	1.49036	-0.0298688	-0.962415	-0.161417	2170.2	5512.6	0.000501002	2
0.541557	0.477654	1.54239	-0.0331449	-1.02741	0.024166	1906.23	4720.68	0.000501002	2
0.541819	0.476239	1.59294	-0.0125567	-1.12762	0.116911	1540.86	3624.57	0.000501002	2
0.541833	0.474273	1.64429	-0.0113669	-1.26394	0.270522	1155.93	2469.79	0.000501002	2
0.541328	0.541766	1.48994	-0.0509432	-0.0164284	-0.192807	2944.75	7836.26	0.000501002	2
0.541247	0.541653	1.5415	-0.0579365	-0.0257187	-0.0400428	2633.93	6903.78	0.000501002	2
0.541479	0.541584	1.5914	-0.0398811	-0.0313278	0.0047165	2233.02	5701.07	0.000501002	2
0.541529	0.541609	1.64122	-0.0357928	-0.0291376	0.0448622	1836.47	4511.41	0.000501002	2
0.541486	0.541917	1.69141	-0.0388531	-0.00469933	0.108637	1495.5	3488.49	0.000501002	2
0.54158	0.541969	1.74238	-0.0311602	-0.000265806	0.222434	1129.61	2390.82	0.000501002	2
0.541603	0.605249	1.49042	-0.0291588	0.951321	-0.156801	2168.81	5508.43	0.000501002	2
0.541569	0.606031	1.54241	-0.0320804	1.00754	0.026106	1906.12	4720.36	0.000501002	2
0.541829	0.6074	1.59295	-0.0116833	1.1042	0.117397	1541.4	3626.21	0.000501002	2
0.541844	0.609405	1.64424	-0.0104192	1.24363	0.267018	1156.68	2472.04	0.000501002	2
0.600644	0.478371	1.4919	0.646934	-0.980616	-0.0563891	1775.86	4329.58	0.000501002	2
0.603411	0.47881	1.54522	0.83633	-0.950686	0.226219	1456.63	3371.88	0.000501002	2
0.598769	0.541717	1.49204	0.502982	-0.0203871	-0.0496887	2443.36	6332.09	0.000501002	2
0.603387	0.541716	1.54412	0.822151	-0.0205044	0.143832	2019.97	5061.9	0.000501002	2
0.606412	0.541945	1.59272	1.03349	-0.0022442	0.0977503	1597.61	3794.83	0.000501002	2
0.606936	0.541981	1.64003	1.0697	0.000768679	-0.0371756	1290.33	2872.99	0.000501002	2
0.6054	0.541975	1.68991	0.965177	0.000344819	0.00553246	1061.55	2186.66	0.000501002	2
0.604784	0.541972	1.74418	0.925735	6.45755e-005	0.354128	795.126	1387.38	0.000501002	2
0.600448	0.605376	1.49195	0.631802	0.965243	-0.0519883	1776.28	4330.85	0.000501002	2
