x	y	z	U	V	W	Ro	P	
0.136244	0.101284	1.23939	-0.0187438	-0.0408537	-0.00200401	2218.18	6090.88	
0.136314	0.101257	1.27349	-0.0164797	-0.0414908	-0.0051312	2216.68	6083.39	
0.136829	0.135742	1.13714	0.0121129	-0.0424076	0.016515	1794.56	3972.8	
0.136771	0.135756	1.17096	0.00905384	-0.0419283	-0.00272853	1795.29	3976.47	
0.136628	0.135716	1.20519	0.00195599	-0.0438293	-0.00158512	1799.82	3999.08	
0.136623	0.135715	1.23933	0.0016713	-0.0439313	-0.00458763	1801.92	4009.59	
0.136741	0.135833	1.27335	0.00581915	-0.0396938	-0.0102923	1798.86	3994.31	
0.100606	0.10052	1.30792	-0.0733449	-0.0776242	0.0032868	2570.5	7852.49	
0.100523	0.100497	1.34205	-0.0763139	-0.0776436	0.000559536	2573.65	7868.25	
0.100537	0.100505	1.37626	-0.0757121	-0.077296	0.00102718	2572.01	7860.05	
0.10069	0.100648	1.41085	-0.0680676	-0.0701249	0.0204244	2547.44	7737.18	
0.101121	0.135578	1.30772	-0.0473388	-0.0532027	-0.00537324	2256.71	6283.53	
0.101049	0.1356	1.34201	-0.0507718	-0.0522615	-0.00167384	2258.98	6294.91	
0.101061	0.135577	1.37626	-0.0501954	-0.053306	0.00109721	2257	6285.01	
0.101275	0.135794	1.41097	-0.0391009	-0.043515	0.0280672	2219.85	6099.25	
0.136456	0.101318	1.30785	-0.00828646	-0.0389943	0.000918523	2208.61	6043.03	
0.136372	0.101325	1.34191	-0.0124038	-0.0387914	-0.00637933	2211	6054.99	
0.136234	0.101318	1.37625	-0.0192759	-0.0391502	0.00048186	2214.28	6071.38	
0.136486	0.101489	1.41101	-0.00787271	-0.0299062	0.0303767	2178.22	5891.11	
0.136846	0.135743	1.30772	0.0129739	-0.0423005	-0.00512746	1788.44	3942.19	
0.13677	0.135747	1.34183	0.00902599	-0.0423247	-0.0101649	1792.77	3963.85	
0.136621	0.135713	1.37629	0.00155135	-0.0440699	0.00262448	1795.88	3979.41	
0.13702	0.136082	1.41152	0.0198088	-0.027223	0.0573295	1741.55	3707.77	
0.101555	0.101481	1.44904	-0.0254145	-0.0290818	0.217312	2393.18	6965.89	
0.105575	0.105509	1.4988	0.123381	0.120066	0.777465	2000.51	5002.55	
0.102459	0.135141	1.45087	0.0180985	-0.0668503	0.301357	2030.78	5153.89	
0.106577	0.137748	1.50151	0.162524	0.0449899	0.877895	1645.27	3226.35	
0.135899	0.102885	1.45118	-0.0250742	0.0348554	0.313521	1982.93	4914.66	
0.138833	0.106541	1.50096	0.0986676	0.161811	0.853257	1621.14	3105.71	
0.136954	0.135778	1.45396	0.0275087	-0.0317517	0.437557	1530.39	2651.96	
0.140795	0.139467	1.50378	0.187526	0.120929	0.964972	1255.73	1278.65	
0.101023	0.169828	1.00786	-0.0526081	-0.0549271	0.260813	2403.25	7016.25	
0.100313	0.171555	1.03845	-0.0860414	0.0183261	0.18938	2374.92	6874.61	
0.100892	0.17075	1.07054	-0.0583331	-0.0125692	0.0993034	2305.28	6526.42	
0.100989	0.170566	1.10355	-0.0537281	-0.0209902	0.0449189	2281.36	6406.79	
0.100787	0.204459	1.00783	-0.0645442	-0.0353828	0.257015	2410.13	7050.67	
0.100451	0.206041	1.03833	-0.0815328	0.0327443	0.184684	2379.05	6895.24	
0.100853	0.205298	1.07047	-0.0606089	0.00325537	0.0957905	2311.95	6559.77	
0.100875	0.205167	1.10344	-0.0590508	-0.00270854	0.0399857	2288.35	6441.73	
0.100786	0.238805	1.00779	-0.0645756	-0.0286762	0.254936	2412.76	7063.8	
0.100409	0.24039	1.03834	-0.0834887	0.0395858	0.185239	2381.9	6909.52	
0.100831	0.239647	1.07045	-0.0616923	0.0101927	0.0948095	2314.35	6571.77	
0.100863	0.239511	1.10346	-0.0596476	0.00390291	0.0409307	2291.26	6456.28	
0.10081	0.273093	1.00779	-0.0633572	-0.0245424	0.25526	2411.97	7059.85	
0.100434	0.274697	1.03834	-0.0822413	0.0446769	0.18507	2380.49	6902.43	
0.100871	0.273939	1.07045	-0.059696	0.0144876	0.0949216	2313.08	6565.42	
0.100887	0.273786	1.10346	-0.0584528	0.00735525	0.040683	2290.75	6453.77	
0.13575	0.16992	1.00743	-0.0392183	-0.0496981	0.247085	1992.73	4963.63	
0.13758	0.171219	1.03929	0.0385478	0.0059469	0.22629	1916.77	4583.86	
0.137095	0.170835	1.07107	0.0240855	-0.00786011	0.124238	1840.32	4201.58	
0.137327	0.170574	1.10379	0.0345477	-0.0192168	0.058025	1809.64	4048.19	
0.135692	0.20424	1.00731	-0.0426133	-0.045847	0.241574	2000.17	5000.84	
0.137611	0.20564	1.03928	0.0389354	0.013652	0.224542	1925.03	4625.13	
0.137083	0.205193	1.07111	0.0230073	-0.00231818	0.125591	1848.8	4244.01	
0.1373	0.205001	1.10372	0.0324078	-0.010918	0.0551204	1817.63	4088.13	
0.135579	0.238644	1.00725	-0.0483241	-0.0364386	0.238708	2009.9	5049.5	
0.137487	0.240114	1.03925	0.0326456	0.0263016	0.223043	1935.6	4678.02	
0.136946	0.239686	1.07108	0.0161324	0.0112616	0.12398	1858.9	4294.48	
0.137149	0.239455	1.10372	0.0248117	0.0009684	0.055185	1828.22	4141.08	
0.135833	0.27272	1.00723	-0.0377265	-0.0404333	0.236689	2009.06	5045.3	
0.137507	0.274439	1.0391	0.0337305	0.0322965	0.217524	1934.63	4673.14	
0.137104	0.273906	1.07101	0.0221021	0.0141022	0.121281	1857.54	4287.68	
0.137247	0.273733	1.10374	0.0283144	0.0062476	0.0559306	1827.23	4136.17	
0.101051	0.170333	1.13722	-0.0506785	-0.0318412	0.0192269	2271.26	6356.3	
0.101073	0.170376	1.17115	-0.049657	-0.029921	0.00647076	2269.3	6346.49	
0.101062	0.170363	1.20525	-0.050185	-0.0305187	0.00125575	2268.46	6342.31	
0.101043	0.17039	1.23941	-0.0510814	-0.029343	-0.000892853	2269.19	6345.95	
0.101094	0.170401	1.27366	-0.0486071	-0.0287663	0.00145096	2266.79	6333.96	
0.100941	0.204927	1.13717	-0.0560223	-0.0141327	0.0166013	2278.07	6390.37	
0.100888	0.204975	1.17114	-0.0587535	-0.0117902	0.00582632	2277.3	6386.5	
0.100941	0.204954	1.20525	-0.0561115	-0.0128002	0.00122216	2275.49	6377.43	
0.100926	0.20495	1.23943	-0.0568789	-0.012999	0.000155605	2275.87	6379.37	
0.100877	0.204989	1.27361	-0.058901	-0.0111647	-0.000915384	2274.65	6373.26	
0.10092	0.239297	1.13718	-0.0570592	-0.0063034	0.0170854	2281.06	6405.32	
0.100941	0.239339	1.17114	-0.0561269	-0.00429167	0.00595806	2279.28	6396.4	
0.100926	0.239316	1.20526	-0.0568923	-0.00538588	0.00154685	2278.41	6392.06	
0.100918	0.239317	1.23943	-0.0572844	-0.00535137	3.39729e-05	2278.73	6393.64	
0.100931	0.239331	1.27364	-0.0562558	-0.00464584	0.000375885	2276.78	6383.88	
0.100914	0.273657	1.13715	-0.0570952	0.00112116	0.0157864	2280.99	6404.95	
0.100974	0.273628	1.17114	-0.0545106	-0.000168153	0.00565999	2278.29	6391.44	
0.10096	0.273614	1.20525	-0.055179	-0.000790867	0.00138394	2277.42	6387.08	
0.100952	0.27361	1.23943	-0.0555888	-0.00102512	0.000149858	2277.64	6388.22	
0.100948	0.273611	1.27364	-0.0553593	-0.000969581	0.000425369	2276.17	6380.83	
0.137435	0.170408	1.13736	0.0418821	-0.0272546	0.0269653	1785	3925.02	
0.137333	0.17045	1.17103	0.036759	-0.0251822	0.000568597	1785.44	3927.22	
0.13717	0.170412	1.20521	0.0287063	-0.0271179	-0.00059604	1790.1	3950.52	
0.137146	0.170455	1.23934	0.0275071	-0.0252574	-0.00417238	1792.37	3961.87	
0.137244	0.170428	1.27352	0.0309252	-0.0261027	-0.00383488	1789.17	3945.85	
0.137364	0.204735	1.13734	0.0379528	-0.0234329	0.02578	1792.02	3960.1	
0.137257	0.204763	1.17102	0.0325182	-0.0220531	-0.000258444	1792.46	3962.28	
0.137092	0.204724	1.2052	0.0243271	-0.0240034	-0.00112972	1797.73	3988.66	
0.137063	0.204739	1.23936	0.0229596	-0.0233755	-0.00319073	1799.78	3998.92	
0.137191	0.204761	1.27342	0.0275692	-0.0223218	-0.00789733	1796.34	3981.7	
0.137205	0.239139	1.13734	0.0299541	-0.0140677	0.0258453	1802.76	4013.81	
0.137129	0.23918	1.17102	0.0260628	-0.0121131	-2.15529e-05	1802.81	4014.03	
0.136958	0.239154	1.20521	0.0175406	-0.0134253	-0.000533234	1808	4040.01	
0.13693	0.239185	1.23936	0.0161949	-0.0120416	-0.00339606	1809.99	4049.94	
0.137054	0.239186	1.27344	0.0206544	-0.0118861	-0.00735234	1806.83	4034.17	
0.137343	0.273449	1.1373	0.0350071	-0.00666612	0.0236989	1802.18	4010.89	
0.13726	0.273419	1.17102	0.0306844	-0.00829271	-8.99887e-05	1802.27	4011.35	
0.137107	0.273389	1.20521	0.0230775	-0.00975368	-0.000727975	1806.79	4033.96	
0.137084	0.273411	1.23936	0.0219686	-0.0088167	-0.00307411	1808.61	4043.07	
0.137182	0.273442	1.2735	0.0255695	-0.00758548	-0.00467092	1805.67	4028.36	
0.101173	0.17034	1.30782	-0.0447523	-0.0315029	-0.00155456	2265.65	6328.25	
0.101081	0.170341	1.34203	-0.04924	-0.0316317	-0.000285673	2267.23	6336.15	
0.101117	0.170338	1.37636	-0.0474174	-0.0319486	0.006179	2263.1	6315.49	
0.101575	0.169948	1.41186	-0.0250217	-0.0501046	0.069542	2212.77	6063.86	
0.101073	0.204924	1.30777	-0.0495804	-0.0142768	-0.00361387	2272.39	6361.94	
0.100887	0.204939	1.34203	-0.0587898	-0.0135927	-0.000364283	2275.07	6375.34	
0.10089	0.20482	1.37641	-0.0586794	-0.0194387	0.00805575	2270.1	6350.52	
0.101296	0.204822	1.41138	-0.0378813	-0.0193588	0.0471997	2216.01	6080.04	
0.101047	0.239291	1.30779	-0.0508594	-0.00656197	-0.00303081	2275.56	6377.82	
0.100943	0.239288	1.34205	-0.05605	-0.00679954	0.000195408	2277.05	6385.26	
0.100915	0.239226	1.37636	-0.0574297	-0.00987077	0.00575496	2274.08	6370.39	
0.101298	0.239238	1.41143	-0.0378642	-0.00924171	0.0492992	2220.38	6101.9	
0.101026	0.273593	1.30779	-0.0516403	-0.00197061	-0.00248959	2275.36	6376.8	
0.100975	0.27359	1.34204	-0.0544361	-0.00203842	-0.000134665	2276.1	6380.51	
0.100941	0.273533	1.37635	-0.0561543	-0.00488742	0.00547307	2273.25	6366.23	
0.101287	0.273494	1.4114	-0.0384326	-0.00682422	0.0481321	2222.44	6112.18	
0.13746	0.170415	1.3078	0.043193	-0.0269116	-0.00116846	1777.47	3887.33	
0.137327	0.17042	1.34186	0.0364818	-0.0266334	-0.00874874	1782.01	3910.03	
0.137161	0.170411	1.37642	0.0282751	-0.0274317	0.00902132	1782.61	3913.07	
0.137622	0.169975	1.41259	0.0499289	-0.0466037	0.106935	1715.01	3575.03	
0.137395	0.204734	1.30777	0.0395336	-0.0234743	-0.00269847	1784.33	3921.63	
0.137243	0.204714	1.34185	0.0318796	-0.0244889	-0.00914652	1788.48	3942.38	
0.137062	0.204532	1.37652	0.0228725	-0.0334928	0.0134412	1788.68	3943.38	
0.137622	0.204558	1.41205	0.0491524	-0.0321381	0.0828167	1714.12	3570.61	
0.137238	0.239121	1.30778	0.0316428	-0.0149518	-0.0023397	1795.2	3976.01	
0.137117	0.239095	1.34188	0.0254584	-0.0162944	-0.00792281	1798.73	3993.67	
0.136936	0.238999	1.37645	0.0164799	-0.021244	0.0101982	1799.79	3998.97	
0.137492	0.239006	1.41209	0.0425889	-0.0207832	0.0846174	1724.8	3624.01	
0.137369	0.273376	1.30779	0.0363682	-0.0101998	-0.00180579	1794.29	3971.47	
0.137254	0.273344	1.34188	0.0303926	-0.0119687	-0.00795355	1798.31	3991.56	
0.1371	0.273226	1.37644	0.0227258	-0.0180432	0.0099764	1798.85	3994.27	
0.137597	0.273236	1.41213	0.0463134	-0.017871	0.0859916	1727.3	3636.48	
0.102943	0.168741	1.45185	0.03748	-0.0947437	0.341735	2009.66	5048.3	
0.107078	0.17079	1.50179	0.185858	-0.00821717	0.891847	1628.94	3144.69	
0.102541	0.203114	1.45157	0.0223709	-0.0902846	0.33158	2015.06	5075.31	
0.107059	0.204685	1.50194	0.185318	-0.0234358	0.897573	1620.39	3101.95	
0.102587	0.237362	1.45167	0.0243531	-0.0884938	0.336337	2015.62	5078.09	
0.107096	0.238743	1.50197	0.187087	-0.0304657	0.898858	1618.84	3094.2	
0.102582	0.27163	1.45162	0.0244563	-0.0856255	0.334114	2018.32	5091.58	
0.107098	0.272871	1.50199	0.187193	-0.0342513	0.899766	1619.78	3098.89	
0.137628	0.169389	1.4551	0.0633342	-0.064906	0.484864	1500.77	2503.84	
0.141762	0.171513	1.50437	0.232917	0.0257319	0.991457	1235.04	1175.21	
0.137477	0.203116	1.45506	0.0564576	-0.0902264	0.483972	1493.41	2467.03	
0.141821	0.204904	1.50454	0.236421	-0.0131998	0.999433	1222.06	1110.29	
0.137355	0.237171	1.45519	0.0503226	-0.0976492	0.490136	1497.62	2488.11	
0.141803	0.238815	1.50459	0.235598	-0.0272558	1.00221	1220.38	1101.88	
0.137555	0.271266	1.45497	0.0562704	-0.0984465	0.481728	1500.34	2501.68	
0.141574	0.273206	1.5048	0.225163	-0.0192398	1.0103	1218.76	1093.82	
0.100983	0.307175	1.00772	-0.0551889	-0.0305113	0.253332	2411.15	7055.74	
0.100213	0.30905	1.0384	-0.0904573	0.0493809	0.186756	2384.56	6922.81	
0.100803	0.308194	1.07055	-0.0622699	0.01611	0.099353	2314.88	6574.41	
0.100918	0.307995	1.10356	-0.0568247	0.00696112	0.0454021	2290.97	6454.87	
0.100793	0.34159	1.00778	-0.064207	-0.0203656	0.254607	2409.48	7047.41	
0.100462	0.343238	1.0383	-0.081083	0.0508389	0.183449	2378.01	6890.03	
0.100862	0.342512	1.07046	-0.0602065	0.022185	0.0956101	2311.09	6555.43	
0.100878	0.342348	1.10348	-0.0589165	0.0147171	0.0415746	2287.86	6439.3	
0.10092	0.376424	1.00789	-0.0582704	0.00899303	0.25959	2392.4	6962.02	
0.10053	0.37804	1.03838	-0.0776351	0.078048	0.187192	2358.83	6794.14	
0.100946	0.377325	1.07043	-0.056047	0.0502085	0.0941884	2290.27	6451.35	
0.100955	0.377165	1.10345	-0.0552062	0.042801	0.0401085	2269.16	6345.82	
0.100875	0.411973	1.00862	-0.0639158	0.0530411	0.293182	2658.92	8294.59	
0.10044	0.414021	1.03809	-0.0849034	0.143276	0.172776	2658.79	8293.95	
0.100768	0.412871	1.0703	-0.0677042	0.092616	0.0877129	2596.12	7980.59	
0.100714	0.412772	1.10337	-0.068944	0.0871989	0.0363266	2576.39	7881.93	
0.135835	0.307246	1.0073	-0.0352894	-0.0266142	0.241436	1999.55	4997.77	
0.137654	0.308741	1.03927	0.0416378	0.0372309	0.224342	1922.66	4613.3	
0.137163	0.308278	1.0711	0.027243	0.0207797	0.124997	1846.03	4230.15	
0.137434	0.307977	1.10382	0.0395888	0.00746323	0.0596563	1815.04	4075.21	
0.135664	0.341422	1.00725	-0.0439682	-0.0284465	0.239066	2000.25	5001.24	
0.137555	0.342879	1.03924	0.036217	0.0336022	0.22289	1925.54	4627.69	
0.136995	0.342477	1.07111	0.0187011	0.0199017	0.125491	1849.61	4248.04	
0.13725	0.342196	1.10375	0.0299575	0.00722775	0.0564869	1818.79	4093.97	
0.135276	0.376373	1.0073	-0.0619308	0.00497693	0.240727	1996.21	4981.06	
0.137081	0.377763	1.0392	0.0146334	0.0652514	0.222088	1922.68	4613.38	
0.136463	0.377407	1.07101	-0.00559756	0.0526884	0.120861	1844.79	4223.93	
0.136711	0.377054	1.10364	0.0050589	0.0366906	0.0516517	1817.18	4085.9	
0.135662	0.411177	1.00762	-0.0482049	0.0140243	0.253596	2361.67	6808.36	
0.137145	0.4133	1.03836	0.0154165	0.107118	0.182644	2339.46	6697.31	
0.136436	0.412229	1.07061	-0.0112182	0.061268	0.101863	2260.62	6303.1	
0.136479	0.412049	1.10352	-0.00959096	0.0527668	0.0443892	2233.18	6165.9	
0.101001	0.307799	1.1372	-0.052722	-0.00225969	0.0182107	2280.64	6403.21	
0.101013	0.307812	1.17116	-0.0521678	-0.00175149	0.0066698	2278.42	6392.1	
0.101004	0.307791	1.20525	-0.0526149	-0.00276342	0.00142799	2277.54	6387.69	
0.100987	0.307791	1.23943	-0.0534086	-0.00279048	0.000273834	2277.79	6388.97	
0.101041	0.307784	1.27365	-0.0508104	-0.00301584	0.00115274	2275.54	6377.69	
0.100937	0.342219	1.13714	-0.0562301	0.00857996	0.0153914	2276.81	6384.05	
0.100951	0.342196	1.17112	-0.0556994	0.00750131	0.00501314	2274.72	6373.58	
0.100938	0.342169	1.20525	-0.0563123	0.00621062	0.00129557	2274.47	6372.33	
0.100928	0.342159	1.23943	-0.0567972	0.00572229	0.000255594	2274.74	6373.7	
0.100928	0.342157	1.27365	-0.0563723	0.00560323	0.000726019	2273.16	6365.79	
0.101016	0.377134	1.13703	-0.0527591	0.0401941	0.0113002	2258.21	6291.05	
0.101027	0.376997	1.17109	-0.0519542	0.0348702	0.00341162	2255.89	6279.45	
0.10102	0.376999	1.20523	-0.0523101	0.0349217	0.000426442	2255.43	6277.15	
0.101013	0.376993	1.23942	-0.052705	0.0346109	-0.00023722	2255.71	6278.57	
0.101014	0.376977	1.27363	-0.0522091	0.0338303	-0.0002645	2254.93	6274.66	
0.100687	0.412698	1.13718	-0.0702396	0.0837423	0.0170368	2568.48	7842.42	
0.100792	0.412606	1.17113	-0.0655684	0.0792541	0.00529672	2564.85	7824.26	
0.100778	0.4126	1.20524	-0.0662026	0.078967	0.000827605	2563.93	7819.64	
0.100775	0.412597	1.23942	-0.0663473	0.0788198	-0.000126593	2563.9	7819.51	
0.100761	0.412558	1.27367	-0.0666731	0.0769819	0.00177565	2563.31	7816.54	
0.137544	0.307816	1.13738	0.0470317	-0.000508264	0.0276489	1789.56	3947.82	
0.137448	0.307823	1.17104	0.042221	-0.000103686	0.00102319	1789.53	3947.63	
0.137278	0.307777	1.20521	0.0337972	-0.00239262	-0.000466867	1794.31	3971.57	
0.137249	0.307794	1.23936	0.032401	-0.0016726	-0.00326202	1796.35	3981.73	
0.137367	0.307743	1.27351	0.0367633	-0.00366673	-0.004175	1793.22	3966.11	
0.137307	0.342045	1.13731	0.0351707	-1.48017e-05	0.0245701	1792.43	3962.16	
0.137217	0.342006	1.171	0.0306241	-0.00176919	-0.00117426	1792.17	3960.87	
0.137036	0.341956	1.2052	0.0215791	-0.00424919	-0.00111553	1798.08	3990.38	
0.137005	0.341964	1.23936	0.0201284	-0.00393843	-0.00340435	1800.3	4001.49	
0.137152	0.341926	1.27345	0.0256438	-0.00564534	-0.00688189	1797.38	3986.91	
0.136701	0.376896	1.1372	0.00727756	0.0279294	0.0206465	1792.27	3961.33	
0.136612	0.37681	1.17097	0.00283324	0.0247705	-0.00244075	1791.01	3955.05	
0.136458	0.376797	1.20519	-0.00483786	0.0240745	-0.00154494	1796.55	3982.76	
0.136432	0.376826	1.23935	-0.00608645	0.0253515	-0.00373931	1798.35	3991.75	
0.1366	0.376757	1.27338	0.000101472	0.0224539	-0.00985438	1796.58	3982.9	
0.136499	0.411726	1.13721	-0.00716748	0.0377836	0.0191519	2211.19	6055.94	
0.136442	0.411663	1.17103	-0.0101185	0.0348363	0.000613558	2208.55	6042.73	
0.136328	0.411665	1.20522	-0.0157953	0.0349165	-0.00032726	2212.61	6063.06	
0.136307	0.411695	1.23939	-0.0167558	0.0362507	-0.00176699	2214.07	6070.35	
0.136366	0.411704	1.27354	-0.0147884	0.0362163	-0.00321884	2213.29	6066.46	
0.101132	0.307785	1.30778	-0.0463132	-0.00295356	-0.00295826	2274.59	6372.96	
0.101033	0.307752	1.34205	-0.051142	-0.00471119	0.000237851	2275.84	6379.2	
0.101098	0.307676	1.37644	-0.0478629	-0.00853946	0.0100277	2270.22	6351.08	
0.101607	0.307086	1.41207	-0.0231575	-0.0359613	0.0793306	2215.9	6079.49	
0.101064	0.342202	1.30774	-0.0500474	0.00776006	-0.0049368	2271.01	6355.07	
0.100946	0.342144	1.34202	-0.0559217	0.00494428	-0.000773176	2272.17	6360.84	
0.100958	0.341984	1.37644	-0.0552832	-0.00290017	0.00952265	2267.69	6338.45	
0.101262	0.341885	1.41137	-0.039596	-0.0077097	0.04644	2215.78	6078.91	
0.101136	0.377101	1.30765	-0.0469324	0.038571	-0.00788397	2252.89	6264.45	
0.101026	0.376938	1.342	-0.0520073	0.0319378	-0.00180536	2253.62	6268.11	
0.101047	0.376881	1.37633	-0.0510058	0.0290498	0.00427816	2250.77	6253.84	
0.101314	0.376771	1.41125	-0.0372265	0.0236248	0.0403087	2207.2	6036	
0.100773	0.412618	1.30789	-0.0660879	0.0798807	0.00206542	2563.89	7819.47	
0.100787	0.412561	1.34206	-0.0657861	0.0770286	0.00102694	2563.06	7815.3	
0.100786	0.412502	1.37632	-0.0658334	0.074083	0.00373493	2560.41	7802.04	
0.100951	0.41237	1.4111	-0.0571339	0.0675864	0.0325305	2526.94	7634.69	
0.137576	0.307784	1.3078	0.0487078	-0.00207442	-0.00139964	1781.31	3906.55	
0.137444	0.307748	1.34188	0.0420851	-0.00382142	-0.0078551	1785.35	3926.76	
0.137273	0.30763	1.37652	0.0336275	-0.00991314	0.0137911	1784.48	3922.42	
0.137758	0.306939	1.41285	0.0565378	-0.0409391	0.119082	1712.45	3562.27	
0.137339	0.342017	1.30774	0.0368377	-0.00139236	-0.00379939	1784.59	3922.93	
0.137207	0.341924	1.34184	0.0301838	-0.00585761	-0.00961916	1787.92	3939.62	
0.137018	0.341655	1.37654	0.0207956	-0.0190528	0.0146312	1788.99	3944.95	
0.137547	0.341513	1.41203	0.045469	-0.0258723	0.0817135	1716.7	3583.5	
0.136726	0.376836	1.30768	0.00858018	0.0249709	-0.00586647	1785.02	3925.11	
0.136601	0.376699	1.34184	0.00234249	0.0193356	-0.00965417	1787.17	3935.84	
0.136417	0.376583	1.3764	-0.00685527	0.0133047	0.00807344	1790.23	3951.16	
0.136885	0.376295	1.4117	0.0143773	-0.000509908	0.065265	1728.63	3643.17	
0.1365	0.411622	1.30783	-0.00707468	0.0326892	-4.52776e-05	2204.54	6022.7	
0.136427	0.411573	1.34194	-0.0108261	0.0303874	-0.00505832	2205.34	6026.71	
0.136305	0.411508	1.37635	-0.0168639	0.0269401	0.00562521	2207.32	6036.59	
0.136521	0.411326	1.4113	-0.00704252	0.0173315	0.0442361	2159.48	5797.4	
0.103084	0.305407	1.45206	0.0445031	-0.102849	0.351399	2007.09	5035.43	
0.1074	0.3068	1.50207	0.201282	-0.0469568	0.904888	1617.36	3086.79	
0.102498	0.340003	1.45157	0.0203641	-0.087091	0.331606	2014.38	5071.91	
0.106988	0.341092	1.50196	0.181814	-0.0436416	0.89851	1622.85	3114.27	
0.102481	0.374526	1.45095	0.0187851	-0.0742245	0.303113	2017.08	5085.41	
0.106573	0.374694	1.50197	0.162934	-0.0725932	0.900177	1641.27	3206.35	
0.101736	0.409672	1.44945	-0.0173638	-0.0516221	0.229583	2354.32	6771.62	
0.1053	0.406605	1.49716	0.1115	-0.163525	0.710447	2003.33	5016.64	
0.137794	0.305741	1.45537	0.0715774	-0.0894473	0.498692	1491.6	2458	
0.142008	0.30708	1.50461	0.245287	-0.0342187	1.0026	1218.51	1092.53	
0.137369	0.33975	1.45504	0.0512046	-0.0999526	0.482628	1494.96	2474.82	
0.141687	0.340884	1.50457	0.229891	-0.0546308	1.00096	1228.45	1142.27	
0.136655	0.373579	1.4542	0.0171597	-0.117401	0.444885	1512.27	2561.36	
0.140985	0.373292	1.50448	0.196655	-0.13558	0.997809	1250.16	1250.8	
0.135878	0.4079	1.45139	-0.0274531	-0.132305	0.316467	1930.58	4652.91	
0.138649	0.405525	1.50006	0.0898759	-0.206979	0.820577	1614.4	3071.99	
0.261041	0.10796	0.997596	0.805332	0.215261	0.868225	1560.4	2802.01	
0.260947	0.137941	0.998187	0.786404	0.0575636	0.870461	1199.57	997.869	
0.276856	0.105882	0.965234	0.135946	0.143233	0.581439	1929.63	4648.13	
0.279267	0.138299	0.967212	0.244412	0.0706826	0.646847	1542.46	2712.3	
0.174505	0.102196	1.00898	0.177937	0.00555415	0.316135	2200.1	6000.48	
0.177298	0.101788	1.03895	0.301862	-0.0145551	0.213446	2109.02	5545.09	
0.17683	0.102397	1.07072	0.286709	0.0146167	0.107938	2043.16	5215.82	
0.176647	0.102411	1.10325	0.278562	0.0151188	0.029653	2027.27	5136.34	
0.175079	0.135625	1.0085	0.208283	-0.0499533	0.298744	1804.19	4020.94	
0.178732	0.136906	1.03995	0.365759	0.00332254	0.25685	1684.14	3420.72	
0.178518	0.136518	1.07138	0.362767	-0.0103991	0.138672	1616.56	3082.82	
