x	y	z	U	V	W	Ro	P	
0.102687	0.271956	1.00775	0.0938422	-0.0568415	-0.00201885	2254.87	6274.37	
0.101463	0.27519	1.04194	0.0514339	0.0246433	0.180143	2299.83	6499.15	
0.102501	0.274208	1.07431	0.0815277	0.0134533	0.193005	2275.21	6376.06	
0.102742	0.274167	1.10636	0.0927247	0.0190383	0.145246	2243.27	6216.33	
0.142266	0.168676	1.00942	0.325802	-0.0622005	0.0992613	1621.38	3106.88	
0.145827	0.170815	1.04409	0.412326	-0.0201667	0.24004	1566.57	2832.83	
0.146011	0.17092	1.07598	0.445827	0.00423775	0.245324	1580.88	2904.4	
0.146861	0.170747	1.10806	0.476684	0.00862854	0.213464	1558.05	2790.23	
0.141789	0.202399	1.00938	0.304851	-0.0920292	0.103729	1623.33	3116.67	
0.145581	0.204885	1.04405	0.398467	-0.0377671	0.238472	1567.54	2837.69	
0.145672	0.204796	1.07601	0.42946	-0.0198462	0.245054	1580.91	2904.57	
0.146619	0.204781	1.10799	0.465952	-0.0109637	0.213474	1554.63	2773.14	
0.141611	0.236717	1.00936	0.301588	-0.0963122	0.10549	1628.02	3140.09	
0.145389	0.239381	1.04399	0.395113	-0.036686	0.237386	1568.43	2842.15	
0.145518	0.239297	1.07595	0.428603	-0.0194676	0.24378	1580.79	2903.96	
0.146462	0.23924	1.10795	0.465656	-0.0107626	0.211308	1552.86	2764.3	
0.141849	0.271355	1.00926	0.300836	-0.0682425	0.101705	1629.61	3148.05	
0.145432	0.27418	1.04383	0.396259	-0.0129538	0.236407	1569.83	2849.15	
0.145653	0.27407	1.07585	0.427446	0.00822595	0.241998	1582.71	2913.54	
0.146439	0.274004	1.10788	0.459613	0.0135353	0.206638	1557.97	2789.84	
0.104106	0.168937	1.13874	0.152763	-0.069793	0.0760141	2182.31	5911.55	
0.103847	0.169042	1.17194	0.138714	-0.0666877	0.0394622	2164.23	5821.15	
0.103901	0.16897	1.20553	0.14194	-0.0696691	0.013876	2157.72	5788.58	
0.103881	0.168968	1.23951	0.14187	-0.0711195	0.00513197	2155.24	5776.22	
0.104051	0.169046	1.27367	0.147878	-0.0677302	0.000536817	2149.98	5749.89	
0.103585	0.203876	1.13841	0.132209	-0.0525466	0.062126	2186.87	5934.36	
0.103149	0.204139	1.17182	0.113015	-0.0418196	0.0340245	2171.86	5859.28	
0.103276	0.204033	1.20549	0.116761	-0.04606	0.012136	2163.49	5817.46	
0.103235	0.203991	1.2395	0.115437	-0.0479836	0.00365061	2161.38	5806.91	
0.103355	0.204118	1.27353	0.123927	-0.0435765	-0.00424668	2159.09	5795.47	
0.103563	0.238677	1.13845	0.132175	-0.0310002	0.0633249	2195.77	5978.84	
0.10321	0.238907	1.17181	0.113427	-0.0215675	0.0331502	2178.12	5890.59	
0.103255	0.238799	1.2055	0.116477	-0.0258515	0.0123743	2172.46	5862.28	
0.103227	0.23878	1.2395	0.115434	-0.0268153	0.0037273	2170.18	5850.88	
0.10341	0.238853	1.2736	0.123957	-0.0239074	-0.00176188	2166.32	5831.59	
0.103477	0.273365	1.13846	0.128196	-0.014618	0.065505	2202.72	6013.61	
0.103302	0.273447	1.17181	0.116367	-0.00905286	0.033763	2181.23	5906.14	
0.103337	0.273376	1.2055	0.118835	-0.0119051	0.0124157	2175.54	5877.68	
0.103314	0.273349	1.23952	0.118078	-0.0130384	0.00442999	2172.75	5863.76	
0.10345	0.273376	1.27364	0.125092	-0.0117454	-0.000175849	2169.6	5848	
0.147826	0.17015	1.13989	0.519562	-0.0129213	0.126488	1525.25	2626.23	
0.147655	0.170411	1.17203	0.516102	-0.00196728	0.0497219	1509.48	2547.42	
0.147515	0.170274	1.20525	0.51725	-0.00689307	0.00206878	1494.74	2473.69	
0.147453	0.170251	1.239	0.515348	-0.0101866	-0.0169062	1490.04	2450.21	
0.147411	0.170327	1.27334	0.508361	-0.00503411	-0.00874134	1487.56	2437.79	
0.147472	0.203716	1.13991	0.505389	-0.0509703	0.128657	1519.63	2598.17	
0.14725	0.20398	1.17205	0.499665	-0.0391366	0.0518181	1504.29	2521.45	
0.14714	0.203792	1.20528	0.502395	-0.0465952	0.00389577	1489.05	2445.27	
0.14708	0.20374	1.23899	0.500845	-0.0499552	-0.0188863	1484.69	2423.45	
0.147152	0.203828	1.27324	0.498016	-0.046645	-0.00916263	1481.11	2405.57	
0.147319	0.237998	1.13989	0.505688	-0.0570917	0.127589	1515.06	2575.31	
0.147195	0.238192	1.17203	0.503286	-0.0493976	0.0505174	1498.93	2494.64	
0.14706	0.237995	1.20529	0.505099	-0.0579506	0.00377223	1484.67	2423.36	
0.146999	0.237975	1.23898	0.503449	-0.0605094	-0.0188992	1480.61	2403.05	
0.147075	0.23808	1.27321	0.501067	-0.0552843	-0.011499	1476.7	2383.5	
0.147402	0.273044	1.13976	0.50294	-0.020259	0.12311	1518.54	2592.68	
0.147159	0.272928	1.17199	0.494946	-0.0245302	0.0486886	1501.09	2505.43	
0.147078	0.272769	1.20528	0.498548	-0.0310244	0.00336592	1486.59	2432.93	
0.14702	0.272739	1.23901	0.496787	-0.0335627	-0.0176907	1482.3	2411.51	
0.147109	0.272787	1.27326	0.496346	-0.0327458	-0.0120925	1479.06	2395.29	
0.10489	0.169013	1.3073	0.185849	-0.0663334	-0.0256311	2131.76	5658.79	
0.104219	0.168792	1.34213	0.156906	-0.0774542	0.00475873	2126.75	5633.76	
0.104861	0.168671	1.3783	0.187241	-0.0833676	0.0968601	2068.01	5340.04	
0.106982	0.168574	1.41896	0.270347	-0.06872	0.354838	1868.85	4344.27	
0.104392	0.203885	1.30708	0.165943	-0.0519354	-0.0348095	2134.62	5673.12	
0.103447	0.203738	1.34214	0.127983	-0.0600628	0.00535451	2132.26	5661.29	
0.104069	0.203197	1.37833	0.15898	-0.0811086	0.0963709	2073.24	5366.19	
0.106424	0.203576	1.41796	0.256421	-0.0622705	0.328948	1866.68	4333.38	
0.104366	0.238616	1.30712	0.165925	-0.0337925	-0.0334942	2143.79	5718.97	
0.103581	0.238395	1.34218	0.131907	-0.0446391	0.0065041	2136.84	5684.18	
0.104146	0.237948	1.37821	0.161554	-0.0639112	0.092417	2080.78	5403.91	
0.106465	0.238258	1.41814	0.258356	-0.0490194	0.335678	1873.25	4366.26	
0.10423	0.273044	1.3073	0.160236	-0.0274559	-0.0246144	2149.79	5748.93	
0.103662	0.272989	1.3422	0.134338	-0.0300368	0.008075	2139.49	5697.46	
0.104177	0.272533	1.37819	0.161792	-0.0499799	0.0919061	2084.43	5422.14	
0.106286	0.272464	1.41796	0.249951	-0.0514919	0.327942	1888.55	4442.75	
0.148541	0.170272	1.30744	0.55406	-0.00714175	-0.0179987	1475.67	2378.33	
0.148006	0.170201	1.34206	0.533965	-0.010954	0.0100148	1464.74	2323.7	
0.147996	0.170077	1.37945	0.541745	-0.0167254	0.151525	1399.43	1997.14	
0.149475	0.17026	1.42233	0.592667	0.0142745	0.487135	1242.12	1210.61	
0.148281	0.203681	1.30746	0.544305	-0.0526847	-0.0153502	1467.81	2339.04	
0.147654	0.203427	1.34224	0.520542	-0.0643628	0.0192266	1453.7	2268.5	
0.14772	0.20287	1.37972	0.532942	-0.0831139	0.160124	1385.49	1927.45	
0.149505	0.20334	1.42162	0.59414	-0.0608692	0.478306	1218.34	1091.7	
0.148156	0.237785	1.30747	0.545945	-0.0668017	-0.0156313	1462.77	2313.84	
0.147636	0.237404	1.34229	0.525978	-0.084574	0.0203953	1447.08	2235.42	
0.1477	0.236889	1.37961	0.538202	-0.105546	0.158016	1380.08	1900.42	
0.14949	0.237208	1.42178	0.5999	-0.0899078	0.48403	1211.67	1058.34	
0.148135	0.272579	1.30755	0.53828	-0.0398386	-0.0122453	1463.84	2319.22	
0.147606	0.272165	1.3423	0.517596	-0.0589788	0.0210671	1448.52	2242.58	
0.147731	0.271572	1.37958	0.531596	-0.0826647	0.156964	1380.82	1904.09	
0.149371	0.27162	1.42174	0.588729	-0.0807751	0.480325	1222.27	1111.35	
0.109744	0.167402	1.46597	0.340073	-0.0669201	0.706135	1614.15	3070.74	
0.113116	0.172492	1.51884	0.301899	0.0851062	0.852635	1311.69	1558.43	
0.109471	0.200732	1.46559	0.346546	-0.119106	0.701308	1597.27	2986.34	
0.113391	0.204999	1.51914	0.316605	0.0156948	0.859744	1275.24	1376.21	
0.10976	0.234564	1.46592	0.358651	-0.139888	0.7122	1586.37	2931.86	
0.113778	0.238164	1.51929	0.334099	-0.0289533	0.866096	1259.89	1299.45	
0.109732	0.268786	1.46568	0.357503	-0.142176	0.702658	1592.78	2963.9	
0.113813	0.271727	1.5194	0.335724	-0.0571678	0.870438	1260.2	1300.98	
0.151221	0.17027	1.47196	0.679685	0.0440921	0.843426	1127.29	636.441	
0.151524	0.20195	1.47199	0.702366	-0.0583129	0.846832	1091.75	458.773	
0.15163	0.234841	1.47231	0.713751	-0.116497	0.855746	1071.52	357.606	
0.151314	0.269135	1.47207	0.687947	-0.106546	0.855204	1071.87	359.375	
0.103642	0.305593	1.00788	0.132925	-0.0791038	0.00801472	2237.6	6188	
0.101876	0.309069	1.04197	0.0831537	0.000947815	0.178785	2295.14	6475.71	
0.103155	0.308035	1.07454	0.117611	-0.00798173	0.199641	2264.8	6324.01	
0.103479	0.307915	1.10674	0.128077	-0.00399557	0.159247	2229.01	6145.05	
0.102538	0.340827	1.00779	0.08724	-0.0381826	0.000387877	2241.99	6209.95	
0.101359	0.344092	1.04188	0.0448727	0.0427008	0.179163	2284.8	6424.01	
0.102288	0.343141	1.07437	0.0712875	0.0314589	0.195123	2261.96	6309.82	
0.102584	0.343139	1.10641	0.0852834	0.0395461	0.146616	2228.29	6141.45	
0.102459	0.376442	1.0078	0.0769741	0.000890664	-0.00429267	2242.98	6214.9	
0.1011	0.379577	1.04205	0.0285399	0.0768808	0.183414	2295.83	6479.13	
0.102039	0.378703	1.07417	0.0546367	0.0689157	0.187005	2271.83	6359.13	
0.102284	0.378538	1.10634	0.0664797	0.0686101	0.144554	2242.82	6214.12	
0.101075	0.411326	1.00859	0.00999171	-0.0323667	-0.00146809	2586.67	7933.36	
0.0993437	0.415963	1.04149	-0.0548024	0.0970904	0.16995	2726.73	8633.66	
0.10039	0.413912	1.07375	-0.018874	0.0520569	0.172398	2680.7	8403.5	
0.10046	0.413932	1.10589	-0.0127022	0.0579606	0.126138	2649.2	8245.99	
0.142736	0.305968	1.00938	0.345033	-0.0638947	0.103557	1617.72	3088.59	
0.146263	0.308601	1.04401	0.430423	-0.00704049	0.236652	1558.58	2792.9	
0.146433	0.308505	1.07598	0.463507	0.0113469	0.24428	1572.1	2860.49	
0.147419	0.30814	1.10823	0.499244	0.0081406	0.220509	1547.68	2738.39	
0.141575	0.340282	1.00933	0.295527	-0.057007	0.103843	1623.29	3116.47	
0.145205	0.342877	1.04394	0.382495	-0.000114056	0.234993	1569.51	2847.57	
0.145249	0.34276	1.07602	0.412702	0.0141571	0.245625	1583.38	2916.92	
0.146291	0.342507	1.10797	0.452063	0.0155514	0.211149	1556.14	2780.71	
0.140038	0.374822	1.00907	0.238126	-0.0775408	0.0886878	1653.57	3267.84	
0.143165	0.377329	1.04388	0.304213	-0.021684	0.234021	1612.58	3062.89	
0.1432	0.377312	1.07562	0.336862	-0.00473682	0.23049	1623.26	3116.28	
0.144216	0.376795	1.10768	0.375249	-0.0129171	0.201707	1597.43	2987.16	
0.138177	0.407822	1.00844	0.12574	-0.167721	0.0410523	2079.39	5396.94	
0.140556	0.411927	1.04167	0.17055	-0.0686209	0.165454	2170.49	5852.43	
0.140106	0.410678	1.0742	0.183481	-0.077553	0.179283	2135.66	5678.3	
0.140689	0.410691	1.10655	0.210497	-0.0679048	0.15177	2098.84	5494.21	
0.104458	0.307243	1.13873	0.172845	-0.02777	0.0764296	2184.8	5924.01	
0.104156	0.307205	1.17195	0.157146	-0.0303435	0.0395774	2165.18	5825.89	
0.104235	0.307097	1.20555	0.161589	-0.0346788	0.0146558	2158.47	5792.34	
0.104207	0.307046	1.23954	0.160984	-0.0372207	0.00540268	2155.76	5778.78	
0.104377	0.307044	1.27369	0.166804	-0.0370136	0.00176057	2150.48	5752.39	
0.103383	0.342361	1.13839	0.122272	0.00707345	0.062574	2187.09	5935.45	
0.103017	0.342414	1.1718	0.103306	0.0109081	0.0340303	2168.59	5842.94	
0.103074	0.342289	1.20551	0.106804	0.00600738	0.0128513	2162.57	5812.83	
0.103045	0.342223	1.23953	0.105832	0.003165	0.00507059	2160.1	5800.5	
0.103211	0.342235	1.2736	0.114153	0.0039447	-0.00222163	2157.1	5785.51	
0.102871	0.377846	1.13837	0.0927703	0.0355766	0.0669299	2205.48	6027.4	
0.10265	0.377795	1.17173	0.0811373	0.0399078	0.0322233	2187.55	5937.75	
0.102693	0.377737	1.20546	0.0836445	0.0368635	0.0112553	2181.38	5906.9	
0.102662	0.377691	1.23949	0.0824617	0.0349312	0.00357192	2179.03	5895.17	
0.102831	0.377645	1.27361	0.0908261	0.0333986	-0.000967612	2175.8	5878.99	
0.100759	0.413337	1.13839	0.00357507	0.031945	0.0606163	2616.21	8081.05	
0.100861	0.413093	1.17175	0.00347386	0.0243472	0.031068	2594.3	7971.48	
0.10084	0.413041	1.20548	0.00308369	0.0220738	0.011834	2588.29	7941.46	
0.100824	0.413001	1.23954	0.0024434	0.0201738	0.00600638	2585.23	7926.14	
0.100922	0.412893	1.27379	0.00807494	0.0167437	0.00594957	2581.02	7905.11	
0.148465	0.307305	1.14007	0.546064	-0.0255603	0.134609	1510.72	2553.6	
0.148337	0.307379	1.17213	0.54445	-0.0222058	0.0542165	1492.48	2462.41	
0.148219	0.307158	1.20528	0.547064	-0.0309738	0.00348338	1477.1	2385.49	
0.148157	0.307109	1.23898	0.5454	-0.0342919	-0.0191591	1472.59	2362.95	
0.148165	0.307091	1.27336	0.539931	-0.0326298	-0.00741552	1469.93	2349.64	
0.147136	0.341488	1.13997	0.491463	-0.0278497	0.132962	1520.89	2604.43	
0.1469	0.341569	1.17206	0.484168	-0.0218653	0.0532062	1504.68	2523.42	
0.146752	0.341328	1.20531	0.485805	-0.0313998	0.00523488	1489.61	2448.03	
0.146695	0.341239	1.239	0.484485	-0.0362427	-0.0177833	1485.43	2427.16	
0.146857	0.341235	1.27322	0.48524	-0.0345738	-0.0114251	1481.1	2405.48	
0.144863	0.375593	1.13978	0.408102	-0.0651332	0.128785	1560.39	2801.94	
0.144603	0.375585	1.17196	0.399591	-0.0612533	0.0495038	1547.02	2735.12	
0.144467	0.375344	1.20534	0.400433	-0.0726695	0.00727031	1533.22	2666.09	
0.144404	0.375312	1.23906	0.398581	-0.0756757	-0.0146326	1529.72	2648.62	
0.144632	0.375275	1.27319	0.40162	-0.0740573	-0.00967863	1523.81	2619.05	
0.141187	0.409458	1.13907	0.234371	-0.113402	0.0933526	2038.97	5194.86	
0.140926	0.409267	1.17179	0.224203	-0.119821	0.0378155	2020.33	5101.63	
0.140756	0.409042	1.20543	0.221415	-0.131183	0.0106403	2009.76	5048.78	
0.140663	0.409011	1.23933	0.217799	-0.134194	-0.00326819	2008.49	5042.45	
0.140798	0.409011	1.27349	0.221606	-0.134669	-0.00219475	2002.7	5013.52	
0.105339	0.307058	1.30728	0.210323	-0.0363214	-0.0253473	2127.71	5638.57	
0.104645	0.306607	1.34226	0.180588	-0.0572731	0.010981	2118.73	5593.64	
0.105369	0.306084	1.37867	0.213513	-0.07957	0.111407	2053.53	5267.63	
0.107611	0.30534	1.41955	0.300168	-0.0872906	0.374173	1846.51	4232.55	
0.104191	0.342171	1.30707	0.156343	-0.00156171	-0.0334714	2133.39	5666.96	
0.103357	0.341783	1.34218	0.120538	-0.0180301	0.00791616	2126.18	5630.88	
0.103959	0.340927	1.37837	0.150016	-0.0528451	0.0963948	2069.73	5348.67	
0.106163	0.340698	1.41789	0.24503	-0.0593432	0.325968	1871.41	4357.05	
0.103609	0.377527	1.30716	0.123655	0.0212987	-0.0243941	2157.37	5786.84	
0.102925	0.377128	1.34213	0.0949419	0.00951868	0.00647111	2150.65	5753.25	
0.103414	0.376448	1.37784	0.11838	-0.0216912	0.0757593	2103.34	5516.71	
0.105315	0.375851	1.41696	0.200049	-0.0460065	0.285698	1922.91	4614.56	
0.101299	0.412768	1.30768	0.0262919	0.007512	-0.0105143	2573.95	7869.76	
0.101015	0.412512	1.34228	0.0114258	-0.0024494	0.0111363	2562.21	7811.04	
0.101266	0.411845	1.37745	0.0240189	-0.0328761	0.0567588	2523.14	7615.72	
0.10261	0.41084	1.4153	0.0829134	-0.0764948	0.210264	2376.97	6884.85	
0.149322	0.306931	1.30755	0.587297	-0.0426724	-0.0122893	1454.38	2271.92	
0.148823	0.306533	1.34232	0.568929	-0.0607256	0.0219626	1438.83	2194.15	
0.148892	0.305797	1.37998	0.580966	-0.0916054	0.173061	1368.73	1843.63	
0.150523	0.305025	1.42303	0.638266	-0.0957033	0.508934	1208.15	1040.75	
0.147953	0.341075	1.30755	0.530705	-0.0471065	-0.00959538	1467.41	2337.07	
0.147353	0.340569	1.34229	0.507272	-0.0677018	0.0223152	1452.51	2262.57	
0.147421	0.339473	1.37964	0.520147	-0.10912	0.154873	1387.93	1939.65	
0.149145	0.339013	1.42149	0.579897	-0.125005	0.473052	1223.66	1118.29	
0.145537	0.374911	1.30764	0.440555	-0.0962287	-0.00214882	1511.24	2556.18	
0.144959	0.374399	1.34218	0.417879	-0.115026	0.017202	1500.16	2500.79	
0.14494	0.373307	1.37886	0.426161	-0.163822	0.122888	1445.13	2225.66	
0.146458	0.372167	1.41995	0.478668	-0.206383	0.412634	1287.63	1438.15	
0.14153	0.40863	1.30784	0.251493	-0.149581	0.000552318	1984.48	4922.39	
0.141056	0.40822	1.34224	0.231413	-0.167679	0.0149596	1970.05	4850.25	
0.140907	0.40723	1.37795	0.230122	-0.213917	0.0799151	1917.39	4586.97	
0.141822	0.406162	1.41692	0.265052	-0.258167	0.281021	1764.05	3820.24	
0.110801	0.302143	1.46684	0.385852	-0.163203	0.738905	1566.07	2830.33	
0.114397	0.305049	1.51978	0.349882	-0.0875458	0.88583	1249.03	1245.17	
0.109285	0.336624	1.46569	0.339367	-0.168954	0.706161	1597.56	2987.78	
0.113072	0.338332	1.51934	0.304198	-0.138006	0.868689	1291.44	1457.21	
0.108228	0.370487	1.46433	0.287324	-0.201937	0.669099	1648.22	3241.09	
0.111745	0.370426	1.52009	0.258592	-0.213425	0.905993	1346.4	1731.99	
0.105476	0.40516	1.45957	0.186976	-0.22561	0.506126	2027.4	5137.02	
0.109601	0.401748	1.51041	0.215046	-0.242842	0.662305	1649.55	3247.74	
0.152523	0.302782	1.47287	0.73645	-0.147977	0.875031	1077.95	389.759	
0.151135	0.335775	1.472	0.688292	-0.198764	0.848133	1093.3	466.483	
0.148499	0.367053	1.47052	0.592197	-0.326307	0.816055	1123.13	615.673	
0.142808	0.401041	1.46363	0.34651	-0.342928	0.612247	1424.42	2122.1	
0.147307	0.400531	1.51571	0.432883	-0.249689	0.782138	1247.8	1238.99	
0.283796	0.110492	0.970947	0.34698	0.230488	0.285659	1386.95	1934.74	
0.290001	0.143177	0.974773	0.536703	0.243876	0.378053	1132.52	662.602	
0.276208	0.110081	1.00985	0.758351	0.106035	0.612884	1367.52	1837.59	
0.277746	0.141362	1.01048	0.839933	0.171053	0.61467	1229.57	1147.85	
0.185028	0.105412	1.01053	0.526183	0.160822	0.0773151	1830.07	4150.33	
0.191202	0.104134	1.04312	0.695177	0.117271	0.208762	1806.72	4033.59	
0.190391	0.104802	1.07438	0.67805	0.120216	0.183037	1797.82	3989.08	
0.190105	0.104725	1.10528	0.672925	0.115696	0.101801	1782.33	3911.66	
0.186734	0.136179	1.01074	0.582737	0.0277155	0.11181	1426.78	2133.92	
0.194959	0.138014	1.04494	0.811386	0.0554046	0.249048	1383.09	1915.46	
0.194465	0.137787	1.07593	0.797364	0.063432	0.227777	1406.44	2032.19	
0.195366	0.138005	1.10692	0.840377	0.0710201	0.166242	1396.39	1981.93	
0.238907	0.107708	1.00488	0.697695	0.137557	-0.181972	1568.87	2844.35	
0.247012	0.106577	1.04298	0.900473	0.0676922	0.177968	1589.81	2949.04	
0.247182	0.10687	1.07365	0.922559	0.0533847	0.171628	1532.41	2662.06	
0.24615	0.107546	1.10511	0.884149	0.0720541	0.112174	1495.26	2476.3	
0.239355	0.138737	1.00872	0.687609	0.10158	-0.0391926	1291.22	1456.12	
0.250539	0.140847	1.0468	1.00764	0.082308	0.279528	1336.15	1680.73	
0.250798	0.140747	1.07649	1.02071	0.0929846	0.261552	1318.8	1593.99	
0.251915	0.141296	1.10711	1.06449	0.120973	0.18374	1297.2	1485.99	
0.192044	0.105539	1.13722	0.706714	0.135596	0.0680253	1716.89	3584.47	
0.190704	0.105642	1.17016	0.70737	0.151287	-0.0180547	1701.06	3505.3	
0.190907	0.105816	1.20406	0.711647	0.158677	-0.0443738	1688.75	3443.75	
0.19083	0.105803	1.23794	0.707483	0.159003	-0.0620504	1693.37	3466.86	
0.190316	0.105532	1.27155	0.687705	0.149823	-0.0829195	1710.32	3551.62	
0.196778	0.138127	1.1381	0.856754	0.0877951	0.0992655	1353.17	1765.85	
0.195536	0.13821	1.17046	0.857706	0.0868044	-0.000899045	1329.73	1648.66	
0.195701	0.138358	1.20386	0.861333	0.0930983	-0.0496327	1314.79	1573.93	
0.195715	0.138403	1.23755	0.860359	0.0948089	-0.075223	1315.02	1575.09	
0.195929	0.138228	1.2715	0.870607	0.0855629	-0.0790765	1322.79	1613.94	
0.247781	0.108048	1.1363	0.937472	0.0881851	0.0172763	1454.13	2270.66	
