x	y	z	U	V	W	Ro	P	
0.10744	0.304754	1.00839	0.295439	-0.0864484	0.02039	2062.36	5311.8	
0.105739	0.308947	1.04266	0.280421	-0.0149083	0.10539	2078.78	5393.92	
0.107034	0.308005	1.0762	0.295094	-0.0118424	0.186109	2059.7	5298.49	
0.107266	0.308091	1.10867	0.294797	0.00416304	0.188953	2043.37	5216.87	
0.105654	0.340185	1.0083	0.23178	-0.0537021	0.0163504	2085.75	5428.75	
0.10467	0.344012	1.04263	0.223581	0.0113372	0.10853	2089.86	5449.32	
0.105582	0.342993	1.07603	0.231423	0.00449286	0.184514	2081.21	5406.03	
0.105958	0.343313	1.10817	0.243889	0.0285432	0.17334	2065.11	5325.54	
0.10501	0.375722	1.00811	0.192338	-0.0421371	0.000544366	2122.31	5611.57	
0.103658	0.379412	1.04276	0.170204	0.0208654	0.108484	2145.56	5727.8	
0.104574	0.378484	1.07575	0.177719	0.0163455	0.175096	2138.13	5690.67	
0.104917	0.378582	1.10811	0.189453	0.0325565	0.173571	2124.68	5623.41	
0.10254	0.410034	1.00833	0.0952102	-0.09572	-0.037082	2503.63	7518.17	
0.100139	0.415442	1.04203	0.0255159	0.00461553	0.0941828	2664.14	8320.68	
0.101437	0.413326	1.07526	0.0552992	-0.0150894	0.164164	2624.98	8124.89	
0.101571	0.413731	1.10749	0.0625459	0.0112089	0.153717	2609.27	8046.35	
0.15009	0.30518	1.01071	0.613157	-0.0764391	0.120658	1466.72	2333.61	
0.148203	0.339378	1.01066	0.54614	-0.0780012	0.121153	1479.57	2397.86	
0.14598	0.372805	1.01019	0.479207	-0.159844	0.100693	1532.01	2660.04	
0.150106	0.375865	1.04517	0.55904	-0.108951	0.16481	1461.77	2308.83	
0.150405	0.376068	1.07747	0.590648	-0.0869973	0.208665	1496.18	2480.89	
0.151737	0.375628	1.11009	0.627991	-0.0824636	0.236406	1490.64	2453.19	
0.142038	0.405142	1.0091	0.297553	-0.242501	0.045397	1912.15	4560.75	
0.144488	0.409299	1.04228	0.316271	-0.201861	0.0951697	1986.22	4931.1	
0.144172	0.408395	1.07546	0.333367	-0.178909	0.151436	1982.5	4912.49	
0.145182	0.408908	1.10818	0.372617	-0.142835	0.167342	1968	4840.01	
0.108618	0.307072	1.14048	0.343622	-0.0263771	0.136552	1983.06	4915.29	
0.108328	0.307143	1.17287	0.332557	-0.0223936	0.0724575	1959.4	4797.01	
0.10862	0.306952	1.20599	0.347355	-0.0291675	0.0326919	1943.27	4716.33	
0.108665	0.306855	1.23965	0.351357	-0.0332048	0.00922627	1935.07	4675.34	
0.108839	0.306788	1.27363	0.354118	-0.0365525	-0.00295051	1928.88	4644.39	
0.107109	0.342027	1.13994	0.28752	-0.0177451	0.11751	2010.81	5054.05	
0.10663	0.34217	1.17264	0.267543	-0.00990798	0.0650211	1990.89	4954.46	
0.10689	0.341945	1.20592	0.281267	-0.0179915	0.0298903	1975.8	4878.99	
0.106931	0.341814	1.23965	0.28477	-0.0230605	0.0093709	1968.14	4840.71	
0.107218	0.341828	1.27343	0.296098	-0.0223398	-0.0111167	1963.11	4815.54	
0.106033	0.377297	1.13968	0.235122	-0.0191789	0.108709	2076.59	5382.93	
0.105457	0.37734	1.17252	0.207608	-0.0105431	0.0616313	2056.65	5283.24	
0.105672	0.377172	1.20586	0.218856	-0.0182564	0.0287199	2043.14	5215.69	
0.105689	0.377073	1.23962	0.220951	-0.0222722	0.00921131	2035.75	5178.73	
0.105995	0.37703	1.27351	0.23314	-0.0227246	-0.00607005	2029.14	5145.71	
0.102353	0.412559	1.13944	0.0997257	-0.0354821	0.0896817	2561.57	7807.86	
0.102258	0.412325	1.17242	0.0873621	-0.0382436	0.0538442	2531.14	7655.72	
0.102315	0.412199	1.20583	0.0915851	-0.0435839	0.0264998	2519.76	7598.82	
0.102323	0.412096	1.23972	0.0925339	-0.0481151	0.0135129	2512.07	7560.33	
0.102539	0.41201	1.27381	0.102364	-0.0484844	0.00427123	2503.89	7519.46	
0.152887	0.373862	1.14178	0.672514	-0.143212	0.181503	1469.76	2348.79	
0.15255	0.373981	1.17318	0.664788	-0.133663	0.098238	1454.89	2274.43	
0.152648	0.373527	1.20567	0.681097	-0.152235	0.0233401	1429.19	2145.96	
0.152679	0.373384	1.23886	0.685804	-0.160772	-0.0187041	1415.43	2077.16	
0.152866	0.373342	1.27305	0.684827	-0.158813	-0.0136424	1404.92	2024.61	
0.146077	0.40719	1.14058	0.407212	-0.193345	0.13415	1898.58	4492.88	
0.145706	0.407009	1.17276	0.396134	-0.19606	0.0760937	1872.63	4363.13	
0.145704	0.406531	1.20583	0.405622	-0.216959	0.0283513	1847.8	4239	
0.145641	0.406346	1.23934	0.405207	-0.227719	-0.00101318	1837.94	4189.71	
0.145859	0.406409	1.27336	0.411993	-0.223933	-0.00921233	1827.97	4139.85	
0.110141	0.306664	1.30751	0.399825	-0.043637	-0.00269243	1875.62	4378.1	
0.109579	0.305896	1.34294	0.38847	-0.0732868	0.0424872	1852.15	4260.74	
0.11086	0.305033	1.38149	0.438182	-0.103688	0.219165	1743.57	3717.85	
0.113669	0.30462	1.42543	0.513408	-0.0824905	0.52491	1506.22	2531.11	
0.108524	0.341565	1.30719	0.339705	-0.0375302	-0.0136074	1910.49	4552.43	
0.107714	0.34074	1.34277	0.319574	-0.0706935	0.0366991	1893.2	4466.02	
0.108893	0.339461	1.38087	0.370156	-0.112379	0.193684	1794.01	3970.03	
0.111807	0.339284	1.42342	0.459476	-0.111454	0.484694	1560.07	2800.35	
0.107321	0.376558	1.30709	0.28233	-0.0503101	-0.0172961	1986.1	4930.48	
0.106339	0.375788	1.34259	0.24954	-0.0766819	0.0293973	1970.22	4851.12	
0.107365	0.374512	1.38001	0.293838	-0.127581	0.164192	1881.56	4407.81	
0.109984	0.373641	1.42197	0.377158	-0.155314	0.434325	1659.78	3298.91	
0.103337	0.411452	1.30759	0.136622	-0.0788139	-0.0117295	2477.17	7385.83	
0.102846	0.410933	1.3427	0.115973	-0.0984134	0.0289832	2451.66	7258.28	
0.103507	0.40966	1.37903	0.146475	-0.14957	0.119778	2371.64	6858.19	
0.105614	0.408062	1.41912	0.220336	-0.205942	0.326925	2171.14	5855.7	
0.153794	0.371645	1.34336	0.724378	-0.229233	0.0766019	1355.14	1775.71	
0.153697	0.36989	1.38209	0.730579	-0.292721	0.249879	1263.5	1317.49	
0.147325	0.406281	1.30798	0.465824	-0.221916	0.00752783	1794.56	3972.8	
0.146373	0.404968	1.34317	0.429779	-0.27968	0.0611264	1754.88	3774.39	
0.146436	0.403414	1.37992	0.44272	-0.337978	0.155285	1651.6	3257.99	
0.148088	0.402543	1.42169	0.501712	-0.352559	0.416405	1482.3	2411.51	
0.116833	0.300566	1.47473	0.546034	-0.165709	0.788015	1266.83	1334.17	
0.119096	0.303884	1.5273	0.426685	-0.102718	0.798232	1059.26	296.322	
0.115024	0.334186	1.47332	0.505271	-0.219733	0.75729	1315.56	1577.8	
0.117578	0.336082	1.52678	0.397719	-0.196515	0.784849	1111.62	558.124	
0.113252	0.367026	1.47171	0.434653	-0.298214	0.727403	1395.42	1977.12	
0.115819	0.367402	1.52802	0.351841	-0.275575	0.834089	1164.01	820.032	
0.109506	0.401824	1.46512	0.328863	-0.300602	0.548433	1762.54	3812.71	
0.113199	0.399026	1.51601	0.307945	-0.263725	0.592111	1422.1	2110.5	
0.150157	0.398064	1.46994	0.611836	-0.332245	0.636422	1196.71	983.567	
0.287781	0.11238	0.97081	0.392172	0.209784	0.0754358	1209.21	1046.03	
0.296274	0.145445	0.976147	0.606514	0.249045	0.210333	1064.29	321.439	
0.285283	0.11033	1.01273	0.857233	0.0426505	0.395314	1323.1	1615.49	
0.28836	0.142216	1.01387	0.992956	0.12448	0.430552	1223.43	1117.15	
0.191245	0.106836	1.01081	0.601735	0.159651	0.0314424	1693.77	3468.86	
0.19905	0.105501	1.04368	0.768503	0.136888	0.108632	1666.45	3332.25	
0.197833	0.105699	1.07541	0.735983	0.105015	0.137626	1685.74	3428.7	
0.197508	0.105485	1.10663	0.732335	0.0943949	0.128577	1687.92	3439.58	
0.193557	0.137636	1.01142	0.659842	0.106957	0.0747288	1353.22	1766.1	
0.204098	0.139596	1.04586	0.896257	0.120184	0.144623	1312.88	1564.39	
0.203116	0.139302	1.07724	0.859244	0.120411	0.171484	1355.35	1776.75	
0.204685	0.139522	1.10877	0.919993	0.124448	0.189136	1359.63	1798.14	
0.244819	0.109357	1.00182	0.617764	0.155275	-0.283473	1426.26	2131.28	
0.25483	0.107459	1.04214	0.820748	0.0781998	0.00984765	1523.14	2615.69	
0.25556	0.106924	1.07465	0.865297	0.0174815	0.134257	1494.96	2474.82	
0.253765	0.107547	1.10641	0.803302	0.0211827	0.133114	1473.66	2368.3	
0.245771	0.140257	1.00728	0.639399	0.137623	-0.120123	1187.26	936.324	
0.260003	0.141276	1.04695	0.96635	0.0533385	0.110136	1296.1	1480.51	
0.260635	0.140994	1.07814	0.994897	0.0483133	0.210987	1300.82	1504.12	
0.262361	0.14168	1.10904	1.05173	0.0705232	0.202181	1303.28	1516.42	
0.199837	0.106454	1.13838	0.768063	0.11235	0.104987	1629.4	3146.98	
0.198738	0.106568	1.17053	0.787466	0.121329	0.0155722	1602.91	3014.56	
0.199072	0.106939	1.2037	0.796815	0.136699	-0.0432329	1577.88	2889.39	
0.198941	0.107036	1.23706	0.791425	0.143265	-0.0827423	1575.47	2877.34	
0.198085	0.106868	1.27064	0.76302	0.144652	-0.0938714	1587.03	2935.16	
0.206324	0.139692	1.1396	0.938363	0.136148	0.13903	1337.71	1688.55	
0.204996	0.13988	1.17116	0.938763	0.142472	0.0448146	1315.61	1578.07	
0.205351	0.14022	1.20357	0.951484	0.157288	-0.0399153	1290.07	1450.35	
0.205408	0.140363	1.23667	0.953	0.16355	-0.0881953	1280.24	1401.19	
0.205675	0.140202	1.2708	0.963001	0.15969	-0.0787951	1275.24	1376.21	
0.256055	0.108022	1.13734	0.863826	0.0268313	0.0772728	1434.95	2174.75	
0.255906	0.108248	1.16927	0.878708	0.042096	-0.00312653	1400.41	2002.04	
0.255805	0.10876	1.2019	0.876275	0.0609161	-0.0613338	1371.44	1857.22	
0.25615	0.109038	1.23552	0.886521	0.0733691	-0.0879771	1349.75	1748.74	
0.254202	0.109293	1.26985	0.827433	0.0808594	-0.0998913	1350.28	1751.4	
0.263862	0.142109	1.13936	1.08961	0.072159	0.130382	1290.13	1450.64	
0.26242	0.142194	1.17002	1.06281	0.0850824	0.0205721	1261.18	1305.9	
0.262775	0.142643	1.20214	1.0806	0.103879	-0.0556754	1230.09	1150.45	
0.263116	0.142986	1.23533	1.09152	0.119156	-0.100053	1204.58	1022.92	
0.263681	0.143085	1.26975	1.11193	0.13081	-0.110684	1197.35	986.749	
0.15374	0.138457	1.30737	0.698332	0.124591	-0.0100786	1408.43	2042.14	
0.155042	0.141763	1.42588	0.744859	0.25067	0.566715	1142.68	713.381	
0.200411	0.107957	1.30477	0.794918	0.16858	-0.0572814	1535.71	2678.57	
0.198772	0.107824	1.34056	0.790799	0.178611	-0.0137326	1512.16	2560.78	
0.198315	0.109325	1.37885	0.764991	0.238659	0.134299	1419.54	2097.71	
0.196634	0.111531	1.42084	0.735001	0.302564	0.372182	1282.24	1411.21	
0.206958	0.140916	1.3051	0.970022	0.190277	-0.046789	1251.86	1259.31	
0.205475	0.141125	1.34158	0.96247	0.200716	0.0397138	1208.5	1042.51	
0.205088	0.142673	1.38165	0.940857	0.266632	0.250421	1122.61	613.051	
0.204028	0.145596	1.42608	0.923859	0.360017	0.522005	1030.24	151.179	
0.256562	0.109936	1.30365	0.884432	0.100993	-0.0882313	1329.17	1645.85	
0.255398	0.109957	1.33969	0.857508	0.117496	-0.0176338	1296.61	1483.03	
0.254051	0.111595	1.37793	0.812005	0.176792	0.137321	1213.76	1068.82	
0.251222	0.114214	1.41948	0.72567	0.25265	0.354515	1074.48	372.389	
0.264523	0.143832	1.3046	1.12059	0.148337	-0.0710952	1185.78	928.897	
0.262626	0.144105	1.3409	1.07537	0.172892	0.0283922	1137.16	685.806	
0.261479	0.145824	1.38103	1.03736	0.241399	0.248061	1064.96	324.781	
0.153571	0.112878	1.52326	0.572875	0.21968	0.699544	1167.37	836.852	
0.156744	0.143452	1.47799	0.797113	0.318436	0.817056	1065.08	325.386	
0.160903	0.147954	1.53293	0.759026	0.299206	0.937311	990.663	-46.6853	
0.195028	0.113658	1.46742	0.698357	0.306856	0.59901	1135.13	675.64	
0.195707	0.115558	1.51935	0.705904	0.227677	0.591795	1020.03	100.156	
0.202853	0.1473	1.47544	0.898198	0.389436	0.731482	1001.01	5.04676	
0.24566	0.116904	1.46455	0.613741	0.277209	0.524942	946.27	-268.652	
0.238367	0.119186	1.51024	0.494174	0.255108	0.41367	864.987	-675.063	
0.154002	0.17073	1.04554	0.686006	-0.0140298	0.174787	1408.58	2042.89	
0.154371	0.171186	1.07788	0.712231	0.0195534	0.219058	1444.74	2223.68	
0.155472	0.171212	1.11019	0.739818	0.0359415	0.228293	1451.03	2255.13	
0.153434	0.204203	1.04562	0.66162	-0.0592046	0.181501	1398.04	1990.21	
0.153637	0.20447	1.07793	0.682209	-0.0290399	0.220126	1433.42	2167.08	
0.154978	0.204787	1.11015	0.721558	-0.00329016	0.230783	1434.92	2174.6	
0.153417	0.238356	1.04557	0.671491	-0.0810391	0.181831	1385.22	1926.11	
0.153712	0.23862	1.07788	0.696685	-0.0518948	0.219803	1419.45	2097.27	
0.155046	0.238914	1.11011	0.73636	-0.024726	0.229365	1418.08	2090.41	
0.153557	0.273096	1.04542	0.675357	-0.0707193	0.18229	1388.4	1942.01	
0.153927	0.273328	1.07777	0.698297	-0.0402371	0.219044	1423.83	2119.14	
0.15506	0.273486	1.10997	0.733323	-0.0227986	0.222703	1425.63	2128.16	
0.291759	0.173753	1.01178	1.09295	0.089866	0.346497	1280.94	1404.69	
0.29177	0.204338	1.01337	1.09616	0.0303868	0.389066	1278.95	1394.73	
0.291629	0.236072	1.01338	1.08995	-0.0522638	0.384907	1248.37	1241.84	
0.291582	0.268188	1.01351	1.08804	-0.140594	0.392	1237.27	1186.37	
0.198704	0.168834	1.01215	0.775064	0.0359321	0.075163	1293.98	1469.89	
0.209405	0.171072	1.04562	1.01091	0.0419242	0.127128	1279.34	1396.69	
0.209145	0.171032	1.0776	1.00603	0.0507057	0.16586	1332.01	1660.07	
0.209026	0.171118	1.10941	0.998503	0.0667522	0.206932	1342.01	1710.03	
0.197681	0.200651	1.01256	0.793931	-0.0835492	0.0964651	1265.64	1328.19	
0.208083	0.203301	1.04585	1.01205	-0.059403	0.138709	1264.4	1321.98	
0.207876	0.203046	1.07758	1.00564	-0.0510148	0.16729	1314.87	1574.33	
0.208482	0.203692	1.10922	1.02219	-0.0164904	0.209765	1319.34	1596.71	
0.198213	0.233732	1.01279	0.804477	-0.150663	0.112174	1247.2	1236.02	
0.208693	0.236326	1.04589	1.02654	-0.130209	0.143402	1246.04	1230.18	
0.208608	0.236145	1.07763	1.02547	-0.119904	0.17159	1297.46	1487.31	
0.209082	0.236729	1.10925	1.03719	-0.0856949	0.210621	1299.71	1498.57	
0.197876	0.267544	1.01279	0.798123	-0.167537	0.12467	1247.58	1237.88	
0.207981	0.270175	1.04601	1.00609	-0.137018	0.15315	1245.91	1229.54	
0.207688	0.270065	1.07773	0.996059	-0.12422	0.175671	1294.25	1471.24	
0.208465	0.270583	1.10939	1.01694	-0.0946748	0.209343	1295.79	1478.94	
0.252641	0.170788	1.00505	0.774594	0.0606335	-0.201963	1204.29	1021.46	
0.266832	0.172188	1.04572	1.11933	0.016339	0.054224	1321.37	1606.84	
0.269109	0.172337	1.07841	1.20257	0.0257475	0.195574	1322.02	1610.11	
0.266985	0.172791	1.10946	1.12317	0.0490926	0.200602	1340.86	1704.32	
0.252388	0.2015	1.00687	0.786264	-0.0284761	-0.154577	1174	870.006	
0.265365	0.202783	1.04643	1.08492	-0.0694764	0.0655953	1304.58	1522.91	
0.267294	0.203208	1.07877	1.14706	-0.0449506	0.200716	1310.85	1554.25	
0.266809	0.204417	1.10976	1.13264	0.00790175	0.211537	1320.19	1600.93	
0.253497	0.233206	1.00762	0.815901	-0.106131	-0.126413	1153.17	765.848	
0.26633	0.234917	1.04707	1.11719	-0.129286	0.0896352	1273.35	1366.77	
0.268297	0.235457	1.07889	1.18218	-0.0990649	0.207048	1273.99	1369.95	
0.26783	0.236485	1.10988	1.16977	-0.0547583	0.218487	1283.11	1415.57	
0.25227	0.265339	1.00923	0.793507	-0.186803	-0.0778405	1130.4	652.007	
0.264751	0.267899	1.04747	1.08023	-0.213736	0.117656	1262.2	1311.02	
0.266582	0.268344	1.07906	1.13654	-0.174575	0.218749	1272.19	1360.97	
0.266303	0.269046	1.10968	1.12574	-0.138786	0.220552	1279.73	1398.63	
0.156851	0.170508	1.14157	0.785262	0.0193543	0.16228	1438.57	2192.85	
0.156665	0.170917	1.1732	0.784627	0.0337131	0.0944767	1418.39	2091.96	
0.156742	0.170782	1.20553	0.799973	0.0314467	0.0162467	1391.84	1959.22	
0.156792	0.170693	1.2388	0.80571	0.0253036	-0.0206989	1375.04	1875.21	
0.156791	0.170763	1.27285	0.802191	0.0283073	-0.0323459	1373.25	1866.23	
0.156116	0.203328	1.14166	0.758707	-0.0455689	0.167955	1420.86	2104.28	
0.155899	0.203771	1.17328	0.757522	-0.0289552	0.0991744	1401.31	2006.53	
0.156059	0.203527	1.20562	0.776801	-0.0360998	0.0211719	1374.07	1870.34	
0.156159	0.203402	1.23876	0.785306	-0.0423946	-0.0232063	1357.13	1785.64	
