x	y	z	U	V	W	Ro	P	
0.216536	0.110694	1.30561	0.806252	0.136854	0.0415266	1324.51	1622.54	
0.21438	0.111423	1.34418	0.780404	0.179933	0.181129	1241.82	1209.12	
0.213278	0.11402	1.38606	0.74813	0.23475	0.360548	1105.12	525.585	
0.211162	0.116671	1.43039	0.72639	0.256978	0.477624	1003.17	15.8284	
0.227842	0.145227	1.30709	1.04418	0.215552	0.0993513	1162.02	810.09	
0.225977	0.146548	1.34717	1.0251	0.271158	0.279729	1080.16	400.818	
0.272276	0.111772	1.30491	0.785686	0.0918203	0.0628944	1201.39	1006.97	
0.270319	0.112937	1.34367	0.746026	0.149025	0.199081	1111.5	557.486	
0.267841	0.115826	1.38543	0.689477	0.211527	0.375278	989.062	-54.6887	
0.263418	0.119295	1.42821	0.609793	0.25407	0.436926	873.049	-634.755	
0.286705	0.14592	1.30673	1.10911	0.104397	0.106604	1085.5	427.508	
0.163994	0.11432	1.43141	0.770115	0.308168	0.516688	1136.75	683.726	
0.16454	0.115822	1.48051	0.753321	0.291895	0.528444	1038.37	191.861	
0.166444	0.118572	1.53381	0.643665	0.284675	0.527705	912.009	-439.957	
0.209509	0.117977	1.47697	0.724025	0.215944	0.477637	962.92	-185.402	
0.208153	0.120256	1.52872	0.622304	0.234899	0.468159	911.763	-441.184	
0.256388	0.121958	1.4735	0.536389	0.252679	0.4476	862.235	-688.825	
0.248621	0.125295	1.51749	0.512672	0.30549	0.362474	881.784	-591.082	
0.165285	0.170363	1.01253	0.806946	0.0790367	0.0971382	1346.86	1734.32	
0.16451	0.201997	1.01274	0.800262	0.0107856	0.104045	1304.48	1522.4	
0.165152	0.234675	1.01314	0.832525	-0.0517255	0.11994	1270.39	1351.95	
0.165501	0.26851	1.01326	0.845983	-0.106029	0.127339	1259.21	1296.04	
0.173215	0.172028	1.04748	0.960624	0.064885	0.0970071	1296.74	1483.7	
0.173733	0.172561	1.07968	0.968112	0.0687158	0.0901109	1319.84	1599.2	
0.174617	0.172801	1.11213	0.957276	0.0794337	0.0970526	1335.38	1676.9	
0.172025	0.203719	1.04784	0.929541	-0.0242081	0.11101	1269.91	1349.57	
0.172111	0.204296	1.07978	0.923733	-0.00866287	0.092159	1294.96	1474.79	
0.173722	0.205237	1.1122	0.9372	0.022496	0.102359	1307.85	1539.25	
0.172658	0.236414	1.04791	0.962021	-0.0970758	0.116764	1239.52	1197.58	
0.17293	0.237129	1.0797	0.960903	-0.0745578	0.0914216	1265.56	1327.78	
0.174469	0.23803	1.11225	0.971135	-0.0441667	0.106807	1278.07	1390.35	
0.173281	0.270125	1.04765	0.986206	-0.148574	0.111453	1233.81	1169.05	
0.173407	0.270645	1.07956	0.974013	-0.13414	0.0892388	1258.7	1293.48	
0.174611	0.271207	1.11207	0.977561	-0.113927	0.104967	1271.38	1356.89	
0.216943	0.171072	1.0111	0.911985	0.11188	-0.0527866	1258.12	1290.61	
0.23205	0.172888	1.04433	1.13227	0.0908027	-0.0642136	1280.19	1400.94	
0.23222	0.172253	1.07763	1.15374	0.0610578	0.00129246	1300.03	1500.16	
0.2305	0.172525	1.11066	1.07372	0.0703712	0.0624633	1332.45	1662.23	
0.215477	0.201298	1.012	0.889767	0.0323565	-0.0277416	1223.17	1115.85	
0.229432	0.203452	1.04488	1.06741	0.00753893	-0.0486488	1274.01	1370.07	
0.229322	0.202601	1.07767	1.07227	-0.0222444	0.00439484	1287.7	1438.49	
0.229475	0.203999	1.1107	1.04965	0.0153035	0.0740862	1313.96	1569.79	
0.216267	0.232652	1.01257	0.902718	-0.0540107	-0.0110517	1181.57	907.867	
0.230213	0.234901	1.04512	1.07603	-0.0712352	-0.0383706	1238.26	1191.3	
0.230732	0.23432	1.07793	1.10617	-0.0912327	0.0152788	1248.74	1243.69	
0.230734	0.235598	1.11091	1.08263	-0.0565337	0.0832322	1276.91	1384.57	
0.215522	0.265477	1.01313	0.882268	-0.103323	0.0171566	1166.47	832.354	
0.22903	0.26744	1.04559	1.05245	-0.136737	-0.0209014	1235.93	1179.67	
0.22886	0.267057	1.07823	1.05863	-0.15041	0.025218	1247.53	1237.67	
0.229151	0.268037	1.11117	1.03434	-0.127296	0.0889634	1274.99	1374.97	
0.26828	0.172294	1.00019	0.78195	0.075282	-0.24268	1045.62	228.113	
0.288341	0.171989	1.04316	1.07546	-0.00993235	-0.127971	1273.64	1368.19	
0.294926	0.171108	1.07758	1.29086	-0.0614713	-0.0414862	1243.39	1216.95	
0.28907	0.171403	1.10939	1.10423	-0.0694003	-0.00313667	1318.8	1594.01	
0.268455	0.202268	1.00261	0.803369	0.0384177	-0.212681	1029	145.013	
0.285437	0.201609	1.04416	1.00362	-0.0586917	-0.113813	1265.76	1328.82	
0.290234	0.200986	1.07777	1.14698	-0.111112	-0.0504024	1277.59	1387.97	
0.288545	0.202941	1.10971	1.08683	-0.0737889	-0.00267877	1316.32	1581.6	
0.269204	0.232229	1.00389	0.785367	-0.0488435	-0.186171	1034.76	173.821	
0.286849	0.232376	1.0453	1.02595	-0.127069	-0.0884603	1267.49	1337.45	
0.291933	0.23225	1.07823	1.18177	-0.160341	-0.0329383	1266.17	1330.83	
0.290364	0.233859	1.11015	1.12671	-0.131268	0.0138924	1309.9	1549.52	
0.2682	0.262502	1.00597	0.796492	-0.141832	-0.163155	1031.94	159.679	
0.283987	0.262972	1.04562	0.961832	-0.246347	-0.0929384	1260.95	1304.73	
0.288221	0.262909	1.07861	1.08193	-0.271767	-0.0224192	1280.57	1402.87	
0.286401	0.264152	1.11017	1.00487	-0.244722	0.02465	1316.08	1580.42	
0.176392	0.172115	1.14373	0.977084	0.0803544	0.107568	1350.78	1753.89	
0.176229	0.17261	1.17557	0.978216	0.0846432	0.11857	1353.52	1767.59	
0.17677	0.172681	1.20709	1.0014	0.0949537	0.0781674	1336.06	1680.29	
0.177255	0.172679	1.23933	1.02315	0.0992834	0.0263614	1304.96	1524.8	
0.177363	0.172782	1.27299	1.02858	0.100978	0.00720276	1267.49	1337.47	
0.174354	0.203493	1.14394	0.911925	0.0082334	0.113943	1323.99	1619.96	
0.174288	0.204068	1.17578	0.919458	0.0148337	0.125184	1327.3	1636.5	
0.175028	0.20403	1.20738	0.948483	0.0251318	0.088186	1310.32	1551.61	
0.17577	0.203917	1.23953	0.980567	0.0257289	0.0381118	1277.25	1386.27	
0.176828	0.204188	1.27307	1.0211	0.0342621	0.0167469	1235.19	1175.95	
0.175388	0.235956	1.14404	0.95757	-0.0620648	0.118827	1291.04	1455.2	
0.175504	0.236429	1.17575	0.967279	-0.053846	0.126536	1295.16	1475.82	
0.176136	0.236252	1.20736	0.992836	-0.0480967	0.0878082	1277.14	1385.71	
0.176883	0.236065	1.23949	1.02553	-0.0517935	0.0381282	1244.06	1220.29	
0.177881	0.236186	1.27315	1.06325	-0.0528122	0.0239983	1198.67	993.355	
0.176507	0.268971	1.14418	0.998121	-0.153858	0.130852	1282.16	1410.8	
0.175784	0.269085	1.17574	0.97918	-0.143066	0.128635	1284.23	1421.14	
0.176626	0.268898	1.20737	1.01126	-0.141043	0.0890874	1264	1320	
0.17741	0.268682	1.23956	1.04599	-0.146735	0.0395092	1230.15	1150.76	
0.178414	0.268727	1.27325	1.08406	-0.147889	0.0266687	1183.85	919.239	
0.235492	0.172254	1.14218	1.17726	0.0625687	0.0793307	1353.6	1768	
0.234592	0.171991	1.17321	1.17973	0.0555473	0.080579	1363.04	1815.19	
0.235726	0.172456	1.20452	1.21431	0.0724522	0.0474595	1343.52	1717.58	
0.235968	0.172674	1.23658	1.22611	0.0870468	0.0112007	1298.61	1493.04	
0.234147	0.173185	1.27092	1.17211	0.114738	0.0324496	1254.32	1271.59	
0.232304	0.202694	1.14227	1.07545	-0.00313754	0.0861546	1346.17	1730.84	
0.232045	0.202503	1.17369	1.08997	-0.00373259	0.0995582	1354.72	1773.58	
0.23315	0.20283	1.20504	1.12497	0.0120639	0.0700708	1335.6	1677.99	
0.233856	0.202969	1.23696	1.15708	0.024308	0.0362769	1287.72	1438.61	
0.233599	0.203712	1.27124	1.1565	0.0563384	0.0582839	1231.11	1155.55	
0.233788	0.233925	1.14264	1.11331	-0.0641762	0.098885	1306.88	1534.42	
0.233431	0.233731	1.17387	1.12504	-0.0645907	0.10695	1318.25	1591.26	
0.234608	0.233995	1.20517	1.1602	-0.0508466	0.077859	1298.09	1490.47	
0.235293	0.233985	1.23715	1.19103	-0.0486047	0.0472905	1249.12	1245.58	
0.234917	0.234362	1.27148	1.19008	-0.0375647	0.0723643	1190.86	954.302	
0.233667	0.265875	1.14295	1.11694	-0.151387	0.110642	1304.34	1521.69	
0.232016	0.265596	1.17387	1.08346	-0.148797	0.107907	1313.99	1569.94	
0.2333	0.265711	1.20526	1.12432	-0.140318	0.080089	1291.56	1457.79	
0.234075	0.265656	1.23723	1.16016	-0.140682	0.0469965	1241.52	1207.58	
0.234076	0.26595	1.27164	1.16933	-0.138584	0.0726199	1179.96	899.819	
0.294558	0.171367	1.14088	1.23629	-0.0717481	0.0490591	1331.58	1657.92	
0.295888	0.171207	1.17207	1.29035	-0.0708089	0.0765553	1336.25	1681.25	
0.296221	0.171637	1.20299	1.29997	-0.0537797	0.048694	1314.28	1571.42	
0.296884	0.172338	1.23521	1.31489	-0.0256087	0.013374	1264.52	1322.61	
0.293289	0.173056	1.26924	1.22278	-0.00300585	0.0116782	1216.15	1080.77	
0.29173	0.201608	1.14149	1.13516	-0.105993	0.0505317	1347.98	1739.9	
0.292507	0.201183	1.17278	1.16747	-0.106745	0.0918106	1361.36	1806.82	
0.293517	0.2016	1.20383	1.19722	-0.0833977	0.0754108	1339.09	1695.43	
0.294573	0.202277	1.23573	1.22704	-0.0561453	0.0396134	1287.24	1436.18	
0.293818	0.203671	1.26962	1.22603	-0.00922691	0.0291526	1214.69	1073.43	
0.293271	0.231952	1.1422	1.16131	-0.166841	0.0713192	1340.05	1700.24	
0.294108	0.231871	1.17318	1.1974	-0.152947	0.104313	1354.55	1772.75	
0.294969	0.232126	1.20411	1.22267	-0.132292	0.0843233	1330.27	1651.33	
