x	y	z	U	V	W	Ro	P	
0.122231	0.177112	1.53265	0.455772	0.231007	0.690172	980.321	-98.3967	
0.121122	0.201661	1.47978	0.58254	0.0464584	0.70962	1064.61	323.034	
0.123175	0.20769	1.53262	0.489188	0.134552	0.674012	936.87	-315.648	
0.122206	0.233505	1.4804	0.622314	-0.0529858	0.724021	1023.57	117.858	
0.124307	0.238753	1.53269	0.526464	0.0294939	0.669973	906.994	-465.029	
0.122326	0.266609	1.48011	0.629669	-0.108869	0.721611	1019.13	95.6638	
0.124641	0.270694	1.53295	0.541414	-0.0516431	0.67764	900.737	-496.316	
0.112214	0.304195	1.00967	0.428642	-0.0698547	0.0892543	1830.75	4153.76	
0.111237	0.308766	1.04324	0.468048	-0.0151606	0.0632661	1800.15	4000.73	
0.112544	0.307848	1.07725	0.469425	-0.00932122	0.135601	1776.63	3883.17	
0.112498	0.308139	1.11023	0.450943	0.0112149	0.174375	1779.94	3899.71	
0.110026	0.339205	1.00962	0.374379	-0.0810591	0.0915151	1880.68	4403.38	
0.10979	0.343485	1.04321	0.421541	-0.0303471	0.0664546	1841.48	4207.39	
0.110648	0.342334	1.07708	0.418014	-0.040326	0.135589	1830.29	4151.44	
0.110961	0.343038	1.10955	0.418857	-0.00506254	0.156766	1830.46	4152.31	
0.108656	0.374154	1.00923	0.309816	-0.114376	0.071582	1956.46	4782.3	
0.107862	0.37828	1.04325	0.338073	-0.0648744	0.0599385	1940.52	4702.62	
0.108747	0.377195	1.07676	0.335388	-0.0753698	0.129223	1927.44	4637.22	
0.109088	0.377741	1.10949	0.340184	-0.0398135	0.157492	1928.72	4643.62	
0.105184	0.408009	1.0088	0.205476	-0.165842	0.0102962	2371.34	6856.71	
0.1023	0.413601	1.0421	0.147819	-0.118087	0.0301417	2540.33	7701.63	
0.10381	0.411533	1.07625	0.170971	-0.118986	0.124921	2492.49	7462.43	
0.103883	0.412564	1.1088	0.171118	-0.0683963	0.145365	2499.12	7495.61	
0.147567	0.403439	1.00994	0.469501	-0.219161	0.0752789	1744.05	3720.24	
0.150071	0.407183	1.04257	0.475748	-0.237219	0.0449488	1786.57	3932.85	
0.149758	0.4067	1.07613	0.482601	-0.19889	0.096627	1793.81	3969.07	
0.113887	0.306703	1.14252	0.471489	-0.0270322	0.18927	1724.45	3622.26	
0.113711	0.307024	1.17422	0.477786	-0.00907744	0.113702	1707.14	3535.7	
0.114279	0.30673	1.20678	0.502196	-0.0183333	0.0616006	1676.96	3384.8	
0.114479	0.306577	1.2399	0.513588	-0.0234374	0.0181242	1660.41	3302.06	
0.114673	0.306376	1.27374	0.5148	-0.0333853	0.00242273	1643.47	3217.34	
0.112074	0.341115	1.14189	0.43455	-0.0622987	0.174754	1779.41	3897.03	
0.111651	0.341526	1.17388	0.431736	-0.0444242	0.104012	1768.1	3840.49	
0.112193	0.341158	1.20666	0.455955	-0.0565955	0.0576442	1739.94	3699.68	
0.112387	0.340917	1.23989	0.467082	-0.0652696	0.0178184	1723.72	3618.58	
0.112821	0.340862	1.27333	0.480513	-0.0686499	-0.0134774	1706.13	3530.63	
0.110401	0.3757	1.14151	0.376475	-0.10728	0.157065	1874.03	4370.15	
0.109638	0.375976	1.17365	0.349417	-0.0909689	0.0958639	1866.45	4332.27	
0.110127	0.375626	1.20656	0.371684	-0.10555	0.0554257	1842.15	4210.76	
0.11025	0.375422	1.23987	0.379414	-0.113467	0.0188674	1828.06	4140.28	
0.110695	0.375383	1.27341	0.393184	-0.113114	-0.00989389	1812.09	4060.43	
0.105102	0.410677	1.14091	0.217166	-0.132996	0.12586	2431.49	7157.47	
0.104875	0.410572	1.17336	0.200713	-0.126026	0.0807221	2402.38	7011.91	
0.105102	0.410306	1.20645	0.213087	-0.136777	0.0486436	2383.11	6915.55	
0.105172	0.410095	1.24002	0.217389	-0.14529	0.024023	2368.92	6844.58	
0.105531	0.410094	1.27381	0.23046	-0.139947	0.0010283	2351.86	6759.3	
0.116134	0.305936	1.30837	0.539735	-0.0561097	0.0546349	1569.5	2847.51	
0.115938	0.304878	1.34461	0.564667	-0.0864302	0.117138	1522.92	2614.58	
0.117608	0.303771	1.38562	0.611957	-0.115662	0.34761	1381.04	1905.21	
0.120417	0.303651	1.4319	0.640331	-0.0844609	0.617415	1168.32	841.624	
0.114165	0.340084	1.308	0.498675	-0.104384	0.0464353	1634.93	3174.65	
0.11381	0.33889	1.34425	0.522663	-0.144689	0.10329	1592.09	2960.45	
0.115411	0.337287	1.38459	0.572597	-0.181965	0.311447	1456.33	2281.67	
0.11839	0.337048	1.42966	0.611383	-0.182484	0.588628	1239.37	1196.85	
0.112299	0.374263	1.30777	0.434511	-0.163194	0.0304792	1738.89	3694.46	
0.111498	0.373049	1.34374	0.428658	-0.203957	0.0803722	1707.53	3537.64	
0.113043	0.371153	1.38329	0.481447	-0.264745	0.272304	1580.35	2901.74	
0.115874	0.37	1.42771	0.527953	-0.292546	0.53716	1360.62	1803.09	
0.106722	0.408791	1.30798	0.271157	-0.198871	0.0150619	2287.72	6438.61	
0.106345	0.407906	1.34354	0.266461	-0.230285	0.0628457	2240.33	6201.67	
0.107578	0.405978	1.38142	0.3156	-0.293311	0.198466	2108.96	5544.81	
0.11022	0.403962	1.42358	0.380543	-0.343921	0.413545	1870.65	4353.27	
0.123226	0.299141	1.48184	0.621279	-0.150099	0.749991	1008.79	43.9334	
0.12483	0.302244	1.53361	0.521628	-0.140239	0.691224	907.087	-464.565	
0.121215	0.331434	1.4804	0.596459	-0.259518	0.735575	1058.9	294.515	
0.123113	0.333507	1.53334	0.50204	-0.241241	0.700179	950.569	-247.155	
0.119041	0.363007	1.47867	0.540651	-0.374039	0.716591	1137.07	685.355	
0.120912	0.363923	1.53454	0.45835	-0.325155	0.72221	980.619	-96.9028	
0.114577	0.398194	1.47055	0.455042	-0.348282	0.549305	1452.29	2261.46	
0.117529	0.396305	1.52104	0.396399	-0.272125	0.531795	1178.6	892.997	
0.291674	0.113603	0.969949	0.393895	0.155533	-0.0498647	1092.67	463.33	
0.15278	0.105051	1.04442	0.567263	0.175349	0.0707405	1778.75	3893.76	
0.152635	0.105238	1.07704	0.576405	0.137745	0.130884	1789.63	3948.17	
0.153393	0.105184	1.10975	0.59317	0.133615	0.164544	1800.71	4003.57	
0.15263	0.137868	1.01117	0.622987	0.138014	0.103333	1464.11	2320.54	
0.158699	0.139366	1.04663	0.756659	0.133286	0.119714	1368.43	1842.17	
0.158808	0.139423	1.07886	0.755809	0.136156	0.165175	1397.97	1989.84	
0.160281	0.13963	1.11139	0.789117	0.134815	0.195324	1413.64	2068.18	
0.294207	0.110686	1.01391	0.899955	0.0302674	0.202653	1275.53	1377.63	
0.298807	0.142495	1.0157	1.05306	0.0566417	0.260952	1180.9	904.492	
0.197631	0.107723	1.01118	0.630144	0.115532	0.0327439	1598.38	2991.89	
0.206884	0.106737	1.04357	0.784115	0.13016	0.0226268	1563.18	2815.91	
0.205126	0.106473	1.07565	0.736793	0.0835457	0.0631308	1592.88	2964.38	
0.204462	0.106178	1.10787	0.717863	0.0726537	0.12911	1611.81	3059.04	
0.200603	0.139569	1.01186	0.693486	0.169459	0.0561143	1315.72	1578.61	
0.213441	0.141417	1.04603	0.924101	0.170164	0.0544941	1281.6	1407.99	
0.211947	0.140832	1.07778	0.874112	0.152268	0.0926955	1315.03	1575.14	
0.214019	0.140903	1.11016	0.932659	0.144899	0.162416	1329.03	1645.17	
0.250558	0.110986	0.998983	0.582559	0.163914	-0.294814	1286.21	1431.03	
0.261974	0.108483	1.03993	0.748087	0.0953153	-0.152343	1449.22	2246.11	
0.263418	0.107043	1.07459	0.811801	0.00862489	0.0467007	1453.13	2265.66	
0.260589	0.10748	1.10708	0.72191	-0.00331242	0.0986516	1455.51	2277.55	
0.252984	0.14201	1.0055	0.681434	0.163637	-0.161218	1095.88	479.408	
0.269233	0.141758	1.04563	0.934663	0.0455392	-0.0584868	1254.19	1270.93	
0.270386	0.141023	1.07847	0.979401	0.0137865	0.0991079	1258.22	1291.09	
0.272769	0.141489	1.11012	1.04274	0.00961596	0.150381	1282.04	1410.18	
0.154483	0.105243	1.14116	0.622113	0.129765	0.119106	1787.57	3937.83	
0.154393	0.105702	1.17338	0.626015	0.135428	0.0907228	1750.79	3753.97	
0.154389	0.105974	1.20584	0.638092	0.149765	0.0279155	1725.31	3626.54	
0.154361	0.106172	1.23909	0.640695	0.159134	-0.0067431	1707.34	3536.71	
0.154147	0.106346	1.27313	0.632437	0.163237	-0.0207755	1705.03	3525.17	
0.161317	0.139377	1.1425	0.812041	0.130661	0.166627	1417.37	2086.86	
0.160791	0.139838	1.17395	0.797022	0.146003	0.113559	1402.13	2010.66	
0.161145	0.140078	1.20592	0.82191	0.160164	0.0370128	1374.24	1871.22	
0.161391	0.140243	1.23881	0.835878	0.168885	-0.00985122	1349.01	1745.07	
0.161771	0.140215	1.27292	0.848377	0.168885	-0.0211841	1340.64	1703.2	
0.207525	0.107055	1.13942	0.774052	0.0757956	0.109786	1567.78	2838.89	
0.206577	0.106967	1.17127	0.793657	0.0662399	0.0555663	1544.59	2722.94	
0.207131	0.107558	1.20371	0.811194	0.0871268	-0.0176868	1510.26	2551.32	
0.207003	0.107869	1.23644	0.808689	0.103312	-0.0751077	1492.77	2463.84	
0.205585	0.10799	1.27025	0.763482	0.122941	-0.0653314	1490.82	2454.11	
0.21606	0.140949	1.14093	0.964127	0.141055	0.14118	1332.03	1660.17	
0.214401	0.141151	1.17213	0.943249	0.147047	0.0837151	1322.6	1613	
0.215054	0.141703	1.20376	0.967607	0.167245	-0.00465786	1295.74	1478.72	
0.215255	0.142058	1.23623	0.977025	0.182741	-0.0661288	1269.82	1349.12	
0.215605	0.142146	1.27055	0.983809	0.195927	-0.0474126	1249.65	1248.27	
0.263776	0.10773	1.13837	0.799748	-0.015944	0.103447	1434.21	2171.07	
0.263817	0.107937	1.17006	0.819628	-0.00862762	0.0524541	1401.43	2007.14	
0.263759	0.108699	1.20209	0.821285	0.0151398	-0.0112693	1360.08	1800.39	
0.264257	0.109243	1.23523	0.834649	0.0368754	-0.053206	1323.37	1616.85	
0.261673	0.109787	1.26926	0.771134	0.0568525	-0.078667	1308.2	1541.01	
0.27463	0.14165	1.14077	1.07914	-0.00753508	0.148933	1289.83	1449.16	
0.272608	0.141907	1.17097	1.03486	0.0095091	0.0736519	1276.64	1383.22	
0.273357	0.142616	1.20242	1.06741	0.0344192	-0.00436889	1240.47	1202.37	
0.273889	0.143266	1.23488	1.08374	0.0599404	-0.0703581	1203.17	1015.85	
0.274842	0.143641	1.26912	1.11633	0.0819681	-0.0877691	1175.12	875.597	
0.155899	0.106884	1.30707	0.678267	0.183413	-0.0269082	1674.29	3371.44	
0.154855	0.107222	1.343	0.647571	0.201632	0.0598518	1624.74	3123.68	
0.154658	0.108838	1.38206	0.654498	0.260937	0.23966	1504.24	2521.22	
0.156144	0.111301	1.42627	0.690166	0.310652	0.493054	1322.57	1612.83	
0.163092	0.141506	1.34482	0.899828	0.223859	0.151632	1253.48	1267.4	
0.162741	0.142873	1.38592	0.885201	0.281918	0.382962	1148	739.984	
0.163125	0.140269	1.30802	0.878659	0.161581	0.0326432	1314.37	1571.86	
0.208627	0.109336	1.30466	0.818816	0.147533	-0.0349539	1424.08	2120.38	
0.206784	0.109548	1.34176	0.805731	0.172504	0.0681381	1371.61	1858.03	
0.205982	0.111714	1.382	0.773241	0.241261	0.253333	1246.08	1230.4	
0.204158	0.114268	1.42564	0.756828	0.288002	0.453139	1114.92	574.598	
0.217327	0.143257	1.30543	1.01777	0.231397	-0.00355755	1211.04	1055.2	
0.215621	0.143923	1.34371	0.999083	0.26427	0.149355	1143.18	715.881	
0.214956	0.146265	1.38606	0.974698	0.343897	0.381669	1054.33	271.644	
0.264605	0.110777	1.30368	0.82812	0.0858783	-0.0342533	1266.59	1332.94	
0.263079	0.111314	1.34103	0.794993	0.126017	0.0773355	1206.95	1034.74	
0.261202	0.113653	1.38126	0.743743	0.194624	0.267434	1097.32	486.606	
0.257487	0.116775	1.42398	0.654682	0.256746	0.430422	955.244	-223.781	
0.275668	0.144916	1.30494	1.1174	0.120153	-0.0106632	1141.23	706.159	
0.273264	0.145928	1.34308	1.06821	0.176628	0.148074	1072.26	361.278	
0.157222	0.112878	1.47548	0.727243	0.28366	0.58351	1194.72	973.611	
0.165153	0.145693	1.43263	0.943917	0.34918	0.654502	1036.35	181.75	
0.160281	0.115552	1.52909	0.653251	0.250202	0.620713	1032.28	161.415	
0.166293	0.147345	1.48536	0.931712	0.374437	0.773108	995.88	-20.599	
0.202636	0.115982	1.47254	0.749856	0.26004	0.547471	1023.82	119.078	
0.20248	0.117773	1.52426	0.701393	0.217935	0.520773	955.12	-224.399	
0.250963	0.119383	1.46927	0.551845	0.256723	0.49684	878.786	-606.071	
0.24319	0.122191	1.51371	0.473984	0.282954	0.357483	859.65	-701.748	
0.157246	0.169373	1.0117	0.749017	0.0348404	0.114136	1411.84	2059.18	
0.156497	0.201631	1.01186	0.735433	-0.038381	0.123817	1378.9	1894.49	
0.156792	0.23499	1.0121	0.759055	-0.0863454	0.137078	1354.36	1771.79	
0.156944	0.269634	1.01215	0.754742	-0.0860622	0.144319	1351.88	1759.38	
0.163567	0.171109	1.04667	0.887028	0.0146843	0.129041	1327.82	1639.11	
0.164012	0.171734	1.07905	0.900024	0.0406647	0.153736	1359.08	1795.4	
0.165138	0.171913	1.11153	0.913881	0.0582998	0.173465	1379.35	1896.76	
0.162706	0.203696	1.04692	0.856278	-0.0594227	0.143546	1304.29	1521.43	
0.162855	0.204231	1.07913	0.859152	-0.0282859	0.155955	1336.2	1681.01	
0.164415	0.204905	1.11154	0.8898	0.00616159	0.177762	1351.59	1757.96	
0.162985	0.237234	1.04691	0.87979	-0.107357	0.145957	1279.37	1396.84	
0.163279	0.237812	1.07906	0.888022	-0.0742311	0.155516	1311.81	1559.06	
0.164815	0.238464	1.11154	0.91765	-0.0387759	0.179506	1324.38	1621.92	
0.163361	0.271623	1.0467	0.896434	-0.127834	0.143653	1276.79	1383.95	
0.163632	0.272082	1.07894	0.898963	-0.0993888	0.154137	1310	1549.98	
0.164913	0.272474	1.11137	0.923721	-0.0764758	0.174448	1324.28	1621.38	
0.207542	0.169907	1.01208	0.848375	0.0874253	0.0231711	1270.57	1352.86	
0.22053	0.171971	1.0453	1.08228	0.0747792	0.0160387	1272.31	1361.53	
0.220435	0.171702	1.0779	1.09068	0.0628496	0.0733967	1314.67	1573.35	
0.219665	0.171963	1.11062	1.04493	0.0830455	0.163363	1339.41	1697.06	
0.206475	0.200756	1.01272	0.855728	-0.0225205	0.0468348	1234.9	1174.5	
0.218786	0.203228	1.04565	1.05774	-0.0281655	0.0271511	1258.97	1294.86	
0.218622	0.202767	1.0779	1.05742	-0.037006	0.0753077	1296.01	1480.04	
0.219012	0.203859	1.11058	1.04693	0.00667596	0.176404	1315.61	1578.03	
0.207135	0.232914	1.01315	0.867862	-0.110208	0.065536	1200.39	1001.96	
0.21952	0.235367	1.0458	1.07191	-0.115226	0.0365238	1227.69	1138.47	
0.219675	0.235062	1.07804	1.0854	-0.118356	0.0821972	1264.15	1320.77	
0.219914	0.23607	1.11069	1.07166	-0.0762943	0.182257	1282.34	1411.7	
0.206601	0.266434	1.01347	0.855334	-0.134545	0.0927249	1187.39	936.93	
0.218519	0.268907	1.04613	1.04337	-0.130541	0.0553921	1220.81	1104.05	
0.218251	0.268732	1.07826	1.03945	-0.128551	0.0925268	1256.17	1280.86	
0.218841	0.269546	1.11084	1.03337	-0.0970715	0.180517	1274.1	1370.52	
0.260024	0.1715	1.00268	0.744972	0.0754505	-0.234606	1113.48	567.418	
0.277611	0.172034	1.04458	1.09305	-0.00149574	-0.079862	1298.21	1491.07	
0.281712	0.171928	1.07849	1.23657	-0.0172928	0.0730952	1284.71	1423.55	
0.27797	0.17244	1.11004	1.10238	-0.00289099	0.116688	1337.25	1686.24	
0.259874	0.201898	1.00494	0.756693	0.0215354	-0.18774	1094.21	471.069	
0.275465	0.202233	1.04558	1.03825	-0.0594174	-0.060688	1291.83	1459.16	
0.278699	0.202337	1.07879	1.13941	-0.0704508	0.06945	1291.25	1456.26	
0.277695	0.204084	1.11037	1.1	-0.0125358	0.121454	1325.23	1626.14	
0.260952	0.232794	1.00602	0.767927	-0.0600997	-0.155591	1086.83	434.154	
0.276722	0.233759	1.04648	1.06945	-0.120661	-0.033423	1273.11	1365.53	
0.280054	0.234107	1.07909	1.17611	-0.121012	0.0830487	1264.62	1323.1	
0.279119	0.23558	1.11064	1.14084	-0.072512	0.13449	1299.73	1498.66	
0.259852	0.263856	1.00798	0.765721	-0.16508	-0.112432	1068.72	343.584	
0.274595	0.265431	1.04694	1.02129	-0.242734	-0.0141062	1260.89	1304.47	
0.277525	0.265809	1.07938	1.10888	-0.228866	0.0975072	1269.89	1349.47	
0.276654	0.266866	1.11055	1.06734	-0.190115	0.143337	1302.3	1511.5	
0.166755	0.171202	1.14292	0.946449	0.0526201	0.151463	1388.04	1940.19	
0.166582	0.171713	1.17451	0.946382	0.0651453	0.124164	1377.31	1886.53	
0.16691	0.171652	1.20616	0.969719	0.0688926	0.045316	1349.24	1746.19	
0.167171	0.171552	1.23881	0.985926	0.0650187	-0.00941902	1321.74	1608.68	
0.167262	0.17157	1.27249	0.992561	0.0621756	-0.0428891	1305.53	1527.66	
0.16549	0.203251	1.14308	0.900906	-0.0232296	0.158595	1358.84	1794.18	
0.165338	0.203806	1.17465	0.904372	-0.00872219	0.129681	1349.02	1745.08	
0.165815	0.203611	1.20634	0.933784	-0.00905237	0.0529987	1321.11	1605.56	
0.166222	0.203439	1.23883	0.957087	-0.0150531	-0.00800215	1293.33	1466.65	
0.166835	0.203568	1.2724	0.984142	-0.0129819	-0.041753	1274.12	1370.59	
0.166014	0.236475	1.14314	0.93479	-0.0761048	0.16225	1325.69	1628.46	
0.166035	0.236886	1.17457	0.941998	-0.0653077	0.126966	1315.24	1576.19	
0.166455	0.23659	1.20628	0.969748	-0.0702529	0.0496136	1287.88	1439.4	
0.16685	0.236392	1.23876	0.992574	-0.0791079	-0.0110706	1260.71	1303.57	
0.167433	0.236529	1.27236	1.01787	-0.0775534	-0.0423905	1239.32	1196.58	
0.166716	0.270579	1.14314	0.965691	-0.123266	0.16915	1320.66	1603.29	
0.166257	0.270572	1.17453	0.954884	-0.117803	0.126983	1308.6	1542.98	
0.166794	0.270326	1.20628	0.985793	-0.122151	0.0503015	1279.7	1398.52	
0.167198	0.270148	1.23881	1.00892	-0.129578	-0.00988926	1252.56	1262.78	
0.16777	0.27022	1.27243	1.03307	-0.128336	-0.0416386	1230.42	1152.09	
0.223574	0.171812	1.14181	1.1331	0.0822704	0.149098	1348.49	1742.43	
0.222731	0.171674	1.17264	1.14867	0.0839215	0.101058	1344.5	1722.49	
0.223497	0.171957	1.2039	1.17653	0.0947926	0.00984817	1316.88	1584.4	
0.223629	0.171948	1.23603	1.18513	0.0961274	-0.0595253	1284.71	1423.54	
0.222342	0.172122	1.27013	1.13796	0.111174	-0.043323	1259.7	1298.51	
0.22177	0.202784	1.14186	1.09513	-0.00681784	0.158259	1329.13	1645.67	
0.221435	0.20268	1.17292	1.12297	0.000573894	0.114861	1326.22	1631.11	
0.222194	0.202816	1.20414	1.15309	0.00819794	0.0214406	1297.42	1487.11	
0.222534	0.202731	1.23607	1.17222	0.00544541	-0.0513061	1262.42	1312.09	
0.222122	0.203014	1.27016	1.15324	0.0153128	-0.0263576	1229.45	1147.23	
0.222831	0.23449	1.14209	1.12364	-0.0896773	0.1661	1291.47	1457.33	
0.22244	0.234339	1.17301	1.15049	-0.0864953	0.118635	1289.2	1446.02	
0.223272	0.234413	1.20416	1.18174	-0.083115	0.023529	1260.4	1301.98	
0.223619	0.234298	1.23612	1.20106	-0.0904954	-0.0467416	1225.01	1125.06	
0.223096	0.234478	1.2702	1.1809	-0.0899555	-0.0220179	1190.03	950.163	
0.22261	0.267627	1.14226	1.12019	-0.123254	0.169773	1279.96	1399.78	
0.221462	0.267347	1.17296	1.11573	-0.123037	0.112656	1274.11	1370.57	
0.222321	0.267336	1.2042	1.14874	-0.122127	0.0226188	1244.12	1220.58	
0.222674	0.267213	1.23618	1.16914	-0.130733	-0.0482549	1209.47	1047.33	
0.222412	0.267427	1.27034	1.15723	-0.133316	-0.0253514	1172.87	864.339	
0.281934	0.172474	1.14093	1.19595	0.00256557	0.134943	1344.38	1721.91	
0.282717	0.172335	1.17157	1.24797	0.00686649	0.0940262	1332.52	1662.59	
