x	y	z	U	V	W	Ro	P	
0.120714	0.369398	1.1444	0.515646	-0.315085	0.144846	1447.77	2238.84	
0.119607	0.370586	1.17612	0.498421	-0.269522	0.123397	1476.49	2382.47	
0.120597	0.369884	1.20872	0.523516	-0.287067	0.107829	1443.13	2215.63	
0.120936	0.369271	1.24136	0.534316	-0.307574	0.0742829	1417.54	2087.71	
0.121813	0.369169	1.27492	0.555948	-0.310705	0.0754858	1356.77	1783.84	
0.113074	0.403922	1.1434	0.398589	-0.337729	0.124848	1944.49	4722.46	
0.112475	0.404704	1.17548	0.379998	-0.293436	0.105559	1950.99	4754.97	
0.113165	0.404041	1.20832	0.40317	-0.313258	0.0935402	1910.64	4553.21	
0.11348	0.403467	1.2412	0.415377	-0.331409	0.0588083	1876.31	4381.57	
0.114257	0.403647	1.27467	0.436281	-0.322349	0.0431976	1819.9	4099.49	
0.128373	0.302305	1.31302	0.611948	-0.181546	0.232715	1141.37	706.869	
0.12872	0.301151	1.35232	0.63909	-0.186373	0.385595	1053.23	266.167	
0.131013	0.300048	1.39673	0.670263	-0.186171	0.555209	930.729	-346.353	
0.125815	0.333901	1.3123	0.582494	-0.309123	0.21477	1206.03	1030.16	
0.126289	0.332613	1.35131	0.623937	-0.313819	0.352916	1114.46	572.299	
0.12861	0.330758	1.39537	0.659991	-0.326492	0.538936	986.386	-68.0714	
0.12382	0.365883	1.31158	0.576062	-0.419015	0.190264	1264.32	1321.59	
0.123626	0.364179	1.34946	0.606411	-0.443484	0.286355	1193.79	968.963	
0.125846	0.361674	1.39265	0.64016	-0.473957	0.468298	1056.42	282.1	
0.116329	0.400443	1.31045	0.480328	-0.417397	0.123552	1657.87	3289.37	
0.116603	0.399192	1.34737	0.512903	-0.435694	0.191311	1556.45	2782.24	
0.118596	0.396987	1.38805	0.550902	-0.449552	0.331604	1361.44	1807.22	
0.121308	0.396203	1.43319	0.554373	-0.387923	0.480905	1169.81	849.031	
0.134438	0.299665	1.44357	0.701042	-0.199267	0.583497	856.042	-719.791	
0.131876	0.329697	1.44201	0.674297	-0.367563	0.617451	893.149	-534.253	
0.128533	0.358889	1.43952	0.632971	-0.555589	0.59066	928.357	-358.215	
0.138642	0.296116	1.49226	0.77081	-0.151245	0.521094	855.31	-723.452	
0.142249	0.299426	1.54133	0.870962	-0.140908	0.385997	822.009	-889.954	
0.135555	0.32655	1.49094	0.717008	-0.24418	0.526801	856.219	-718.905	
0.139139	0.331096	1.54147	0.801268	-0.120545	0.406353	811.357	-943.213	
0.132507	0.355604	1.48928	0.673322	-0.370125	0.530503	853.427	-732.866	
