x	y	z	U	V	W	Ro	P	
0.140702	0.354622	1.4926	0.773087	-0.21457	0.399525	876.546	-617.269	
0.146686	0.35572	1.53869	0.96907	-0.216077	0.0113117	865.673	-671.634	
0.130755	0.389241	1.48358	0.548948	-0.278854	0.39591	782.511	-1087.45	
0.137682	0.386387	1.52546	0.769335	-0.356144	0.0153182	718.557	-1407.22	
0.165519	0.109355	1.01291	0.529757	0.116546	0.0658717	1503.14	2515.68	
0.17159	0.109273	1.04603	0.598586	0.133997	0.0520734	1454.37	2271.87	
0.170112	0.109199	1.07784	0.544477	0.132105	0.0142332	1469.72	2348.61	
0.170194	0.10919	1.11051	0.512669	0.136711	0.00558864	1479.68	2398.4	
0.171628	0.142795	1.01281	0.589564	0.173528	0.0496206	1258.58	1292.91	
0.18355	0.144402	1.04803	0.793995	0.1706	0.0265672	1248.98	1244.89	
0.182424	0.143864	1.08013	0.745615	0.152713	0.0241454	1267.68	1338.4	
0.184407	0.143817	1.11286	0.760189	0.141911	0.0313264	1270.88	1354.42	
0.216709	0.110248	1.01034	0.625918	0.0934343	-0.0511878	1391.93	1959.65	
0.228786	0.109711	1.042	0.709339	0.092204	-0.0611724	1385.68	1928.42	
0.224918	0.109045	1.07423	0.635282	0.0857808	-0.0570065	1405.26	2026.3	
0.222353	0.108897	1.10772	0.569245	0.0932684	-0.0393811	1441.82	2209.1	
0.223803	0.14422	1.00981	0.784701	0.143044	-0.0983947	1195.37	976.83	
0.241915	0.144794	1.04325	0.942601	0.0955283	-0.119391	1224.7	1123.51	
0.239031	0.143492	1.07631	0.896204	0.0767291	-0.0742042	1227.7	1138.5	
0.242199	0.142315	1.10982	0.932979	0.0277281	-0.0472367	1245.5	1227.52	
0.266068	0.113552	0.991628	0.511606	0.0658402	-0.243502	1045.18	225.898	
0.279671	0.110268	1.03308	0.572333	0.0496013	-0.232215	1282.46	1412.3	
0.284729	0.108549	1.07045	0.695533	0.0561367	-0.160114	1327.14	1635.69	
0.277949	0.108871	1.10449	0.560981	0.060653	-0.120327	1369.79	1848.96	
0.296174	0.143132	1.03993	0.898806	0.0342927	-0.207633	1187.03	935.129	
0.300246	0.140797	1.07442	1.00319	-0.0124569	-0.166493	1163.03	815.162	
0.171627	0.109356	1.14254	0.520757	0.141586	0.0301467	1471.66	2358.31	
0.171623	0.108891	1.17561	0.522949	0.107193	0.0618259	1467.52	2337.58	
0.172099	0.109426	1.20831	0.537834	0.112135	0.0911014	1442.71	2213.55	
0.172473	0.110243	1.24121	0.551357	0.133981	0.0954725	1395.69	1978.43	
0.172391	0.111393	1.27544	0.555122	0.1773	0.126585	1326.72	1633.59	
0.185472	0.143187	1.14452	0.760768	0.13312	0.0472431	1273.11	1365.53	
0.183273	0.143431	1.17657	0.69563	0.121807	0.072781	1267.25	1336.23	
0.184411	0.143825	1.20906	0.720654	0.121427	0.113899	1260.61	1303.06	
0.185344	0.144776	1.24229	0.741694	0.149787	0.154384	1229.55	1147.74	
0.187123	0.14628	1.2779	0.792531	0.208835	0.236434	1162.36	811.793	
0.227719	0.108703	1.13992	0.639589	0.0578003	-0.00763251	1446.61	2233.07	
0.225904	0.107744	1.17273	0.599073	0.0302639	0.0346485	1457.93	2289.63	
0.227308	0.108482	1.20588	0.628068	0.030442	0.0863877	1423.45	2117.25	
0.227653	0.109544	1.23923	0.646995	0.0544226	0.137889	1358.59	1792.93	
0.225548	0.111165	1.27434	0.63889	0.107666	0.187972	1276.9	1384.51	
0.244719	0.141833	1.14175	0.938916	0.0131951	-0.00194683	1260.91	1304.56	
0.240825	0.141733	1.17359	0.855667	0.00542211	0.0317177	1257.69	1288.47	
0.242365	0.142453	1.20653	0.883637	0.00649782	0.105722	1240.71	1203.57	
0.243343	0.143738	1.24021	0.910168	0.0377481	0.18087	1202.08	1010.38	
0.245211	0.14543	1.27625	0.971099	0.0937357	0.259018	1135.31	676.567	
0.284767	0.107879	1.13772	0.685005	0.0167733	-0.0541596	1405.74	2028.71	
0.284025	0.107128	1.1716	0.643723	-0.0154762	0.0332046	1419.71	2098.56	
0.284172	0.108123	1.20513	0.649384	-0.0127137	0.114205	1377.54	1887.72	
0.285744	0.109409	1.23937	0.691109	0.00828103	0.182848	1300.31	1501.57	
0.282248	0.111568	1.27422	0.672885	0.0642361	0.233298	1192.5	962.498	
0.175268	0.113334	1.31186	0.594066	0.223012	0.226026	1200.88	1004.41	
0.174655	0.115029	1.35189	0.624663	0.26738	0.349685	1082.31	411.56	
0.17547	0.117565	1.39499	0.661941	0.290018	0.448497	968.668	-156.658	
0.230121	0.113741	1.31167	0.679211	0.15237	0.30329	1138.51	692.572	
0.227668	0.115429	1.35181	0.664406	0.200315	0.381559	1033.72	168.616	
0.226458	0.118385	1.39476	0.658991	0.218236	0.434842	939.48	-302.6	
0.286322	0.114334	1.31161	0.702275	0.12808	0.335224	1064.07	320.353	
0.283502	0.116388	1.35158	0.659168	0.172567	0.395503	945.95	-270.252	
0.279824	0.119936	1.39431	0.599147	0.205524	0.443816	857.225	-713.873	
0.224207	0.121103	1.43848	0.652259	0.221589	0.404375	906.79	-466.049	
0.275056	0.124829	1.43477	0.581888	0.276723	0.327595	816.705	-916.477	
0.17631	0.120276	1.44009	0.615783	0.297801	0.433863	877.993	-610.037	
0.175082	0.12208	1.48861	0.527088	0.31291	0.404696	833.697	-831.513	
0.174916	0.127275	1.53747	0.423604	0.435175	0.182733	775.074	-1124.63	
0.219605	0.122372	1.48473	0.504822	0.219743	0.387887	904.104	-479.481	
0.215174	0.127131	1.53567	0.351028	0.343752	0.347768	862.565	-687.176	
0.268022	0.127492	1.481	0.581706	0.276693	0.374732	858.608	-706.961	
0.259991	0.131004	1.52543	0.568484	0.285427	0.396643	912.657	-436.716	
0.276714	0.14588	0.997152	0.796988	0.101417	-0.309494	1008.81	44.0259	
0.177917	0.173243	1.01323	0.63159	0.143985	0.0352257	1235.67	1178.33	
0.176852	0.204076	1.01342	0.617068	0.103927	0.0341618	1202.12	1010.62	
0.177993	0.235234	1.01389	0.642074	0.027944	0.0375883	1181.28	906.412	
0.178475	0.266724	1.01401	0.648723	-0.0892906	0.0375607	1170.81	854.064	
0.190639	0.174716	1.04713	0.871221	0.134407	-0.0174628	1257.53	1287.66	
0.191129	0.174633	1.0798	0.869772	0.103625	0.00581106	1295.48	1477.41	
0.190975	0.174872	1.11209	0.817897	0.103552	-0.00167687	1296.32	1481.62	
0.187532	0.205312	1.04748	0.775344	0.0796383	-0.017848	1254.49	1272.43	
0.186865	0.205226	1.08	0.737653	0.0464528	0.011225	1286.25	1431.26	
0.188871	0.206341	1.11238	0.757457	0.0552318	0.00897408	1288.75	1443.77	
0.188699	0.236224	1.04766	0.802046	-0.00951912	-0.0123684	1239.85	1199.26	
0.1888	0.236567	1.0799	0.793503	-0.0280826	0.00976688	1270.87	1354.37	
0.190493	0.23741	1.11243	0.801177	-0.0310042	0.00906493	1276.78	1383.9	
0.189779	0.267338	1.04738	0.824886	-0.139337	-0.0132833	1251.71	1258.56	
0.189032	0.267518	1.07986	0.781233	-0.156357	0.0153106	1277.3	1386.48	
0.190035	0.268285	1.11231	0.7712	-0.146103	0.0120398	1278.27	1391.36	
0.235628	0.173199	1.00643	0.934219	0.106383	-0.233275	1171.88	859.378	
0.254853	0.174016	1.04022	1.14012	0.0563604	-0.205392	1260.39	1301.95	
0.25585	0.172351	1.07522	1.18154	0.00489681	-0.120374	1270.79	1353.96	
0.251077	0.172304	1.10815	1.02884	-0.0110452	-0.125172	1301.5	1507.48	
0.232617	0.202468	1.00803	0.857016	0.0585013	-0.198627	1150.38	751.875	
0.249042	0.203401	1.04148	0.980508	-0.00252161	-0.170228	1265.3	1326.51	
0.248548	0.201607	1.07528	0.961301	-0.0497158	-0.11953	1279.24	1396.18	
0.248508	0.202955	1.10825	0.951668	-0.0521906	-0.122851	1303.57	1517.83	
0.233535	0.232363	1.00831	0.863387	-0.0144731	-0.213018	1133.8	669.015	
0.249989	0.233589	1.04156	0.988789	-0.0655938	-0.178083	1259.26	1296.29	
0.251006	0.232269	1.07576	1.01371	-0.102544	-0.108373	1270.16	1350.8	
0.25065	0.233361	1.10853	0.995806	-0.11186	-0.119047	1302.51	1512.57	
0.232722	0.262826	1.00898	0.860013	-0.132573	-0.207606	1138.21	691.053	
0.248272	0.263307	1.04224	0.962131	-0.20664	-0.167737	1275.72	1378.61	
0.247776	0.262419	1.07613	0.945783	-0.23191	-0.104963	1282.58	1412.9	
0.247295	0.263432	1.10909	0.907168	-0.230258	-0.104001	1309.2	1545.98	
0.286291	0.173094	0.992987	0.900577	0.0400372	-0.360285	1026.8	133.993	
0.287414	0.202169	0.995019	0.947918	-0.00495881	-0.379713	1022.3	111.519	
0.287631	0.230359	0.996153	0.921367	-0.0935024	-0.387044	1021.67	108.336	
0.286833	0.2597	0.998364	0.931659	-0.140084	-0.380105	1017.08	85.3766	
0.193402	0.174001	1.14417	0.850462	0.094311	0.022157	1294.08	1470.38	
0.193236	0.17417	1.17664	0.850349	0.0779968	0.0533876	1301.46	1507.28	
0.194206	0.174438	1.20933	0.8718	0.0878392	0.111775	1293.49	1467.43	
0.194822	0.174951	1.24287	0.878321	0.113578	0.177209	1262.23	1311.15	
0.194534	0.175994	1.27856	0.85856	0.160593	0.278025	1188.63	943.134	
0.18769	0.204276	1.14444	0.666774	0.0391553	0.025133	1293.23	1466.15	
0.18784	0.204602	1.17714	0.677622	0.026701	0.0680335	1295.09	1475.43	
0.189047	0.204856	1.21007	0.700943	0.0413369	0.134449	1289.44	1447.21	
0.190349	0.205242	1.24384	0.728909	0.0662459	0.215736	1254.25	1271.27	
0.192796	0.206588	1.27949	0.798413	0.119999	0.32082	1175.25	876.242	
0.190241	0.235306	1.14459	0.742651	-0.0324816	0.0275937	1282.33	1411.64	
0.190612	0.235573	1.17722	0.755416	-0.0428406	0.0734885	1288.91	1444.55	
0.191538	0.235718	1.21023	0.770121	-0.0266905	0.14388	1281.07	1405.37	
0.19273	0.235889	1.24413	0.792352	-0.00879314	0.231812	1246.92	1234.58	
0.19479	0.23659	1.28007	0.845441	0.0202042	0.34563	1165.9	829.506	
0.192212	0.265802	1.14476	0.785219	-0.158444	0.0290602	1289.51	1447.55	
0.189996	0.265901	1.17721	0.710607	-0.159242	0.0736871	1295.15	1475.75	
0.19153	0.265933	1.21039	0.745178	-0.148253	0.150786	1285.39	1426.95	
0.192955	0.265899	1.24437	0.77722	-0.139179	0.240426	1249.04	1245.22	
0.195325	0.266202	1.28024	0.845533	-0.126248	0.34959	1167.13	835.636	
0.258789	0.171609	1.14084	1.16487	-0.0322377	-0.0669848	1300.95	1504.74	
0.257345	0.170912	1.17291	1.13767	-0.0539301	-0.0149424	1315.55	1577.76	
0.259255	0.171561	1.20615	1.17642	-0.0447498	0.0811547	1293.8	1469	
0.259351	0.172544	1.24042	1.16915	-0.00652644	0.191933	1251.49	1257.43	
0.256453	0.174428	1.2768	1.11531	0.0621722	0.29363	1176.42	882.085	
0.250324	0.200764	1.14096	0.900997	-0.0964568	-0.0656253	1323.71	1618.54	
0.249937	0.200034	1.17384	0.894643	-0.123436	0.00765107	1324.9	1624.52	
0.25169	0.200694	1.20736	0.926986	-0.106786	0.116209	1309.49	1547.47	
0.253147	0.201782	1.24174	0.964557	-0.0593118	0.239054	1268.48	1342.42	
0.254054	0.204251	1.27807	1.02272	0.026956	0.341516	1176.68	883.425	
0.253127	0.230904	1.14157	0.96694	-0.151063	-0.0537731	1316.1	1580.48	
0.252602	0.230288	1.17421	0.958573	-0.172117	0.0170014	1324.18	1620.9	
0.254465	0.230967	1.20771	0.992874	-0.151386	0.127381	1305.79	1528.93	
0.255664	0.231802	1.24226	1.01858	-0.109167	0.255468	1266.46	1332.31	
0.256025	0.233523	1.27871	1.05541	-0.0419929	0.361451	1180.35	901.746	
0.253202	0.260499	1.14195	0.976767	-0.268792	-0.0496573	1332.92	1664.62	
0.2492	0.259868	1.17426	0.859171	-0.286382	0.0194023	1334.22	1671.12	
0.251471	0.260337	1.20805	0.908523	-0.268695	0.139588	1315.06	1575.31	
0.253189	0.261	1.2426	0.955689	-0.232765	0.268501	1274.58	1372.9	
0.254704	0.262419	1.27899	1.0314	-0.176583	0.367277	1186.42	932.087	
0.190661	0.151008	1.35774	0.871152	0.326007	0.476032	999.12	-4.39939	
0.18875	0.14843	1.31735	0.811344	0.287514	0.381079	1071.13	355.657	
0.189645	0.153564	1.40266	0.845884	0.344061	0.563628	948.194	-259.031	
0.247406	0.148188	1.31537	0.978217	0.14805	0.413823	1051.65	258.237	
0.24533	0.150751	1.35714	0.967687	0.210151	0.498494	992.117	-39.4133	
0.24282	0.152686	1.402	0.894687	0.169115	0.538075	982.48	-87.5993	
0.297615	0.152697	1.40257	0.836267	0.0937709	0.575512	934.695	-326.527	
0.196968	0.177437	1.31774	0.887675	0.203571	0.437488	1095.19	475.971	
0.196741	0.179308	1.36062	0.915749	0.268114	0.555998	1025.54	127.71	
0.197013	0.181303	1.40689	0.90114	0.282548	0.608564	990.643	-46.7827	
0.195535	0.207041	1.31946	0.851738	0.148738	0.483564	1078.89	394.436	
0.197219	0.208371	1.36175	0.940735	0.217449	0.568144	1004.26	21.2821	
0.198709	0.210015	1.40743	0.948052	0.246836	0.611568	982.359	-88.2039	
0.197531	0.236098	1.32016	0.895142	0.0273637	0.50097	1070.47	352.351	
0.199301	0.236605	1.36225	0.98141	0.0761304	0.578413	1003.14	15.7015	
0.200658	0.237905	1.40746	0.98039	0.112835	0.60435	992.282	-38.5902	
0.199283	0.265163	1.32007	0.938079	-0.129735	0.487526	1072.82	364.091	
0.200483	0.265215	1.36224	1.00168	-0.0934319	0.57301	1002.84	14.1757	
0.20165	0.266157	1.40715	0.988621	-0.0534836	0.590872	990.324	-48.3795	
0.258651	0.176504	1.31784	1.08347	0.094808	0.48473	1081.62	408.093	
0.255948	0.178229	1.3605	1.05298	0.160929	0.557263	1026.4	131.982	
0.251798	0.180689	1.40591	0.964915	0.179633	0.583403	1009.99	49.9471	
0.256603	0.205635	1.31924	1.03854	0.0596588	0.520882	1086.17	430.827	
0.255613	0.207523	1.36208	1.05413	0.135143	0.583186	1030.01	150.067	
0.252847	0.209783	1.40704	1.00507	0.152858	0.591148	1019.81	99.0654	
0.258398	0.233836	1.31998	1.06181	-0.0319076	0.534015	1090.38	451.9	
0.257021	0.235027	1.36264	1.06899	0.0259653	0.587422	1042.8	214.019	
0.253968	0.237019	1.40735	1.01364	0.0484465	0.583699	1044.67	223.353	
0.258852	0.262162	1.31979	1.09664	-0.158965	0.512481	1100.55	502.772	
0.257314	0.263057	1.36246	1.09397	-0.113332	0.57525	1052.29	261.43	
0.25442	0.264917	1.40695	1.03103	-0.0635867	0.56756	1055.03	275.15	
0.18973	0.155764	1.44936	0.739694	0.289367	0.51685	938.667	-306.667	
0.185417	0.154572	1.50101	0.53775	0.176495	0.467632	959.099	-204.505	
0.2923	0.154518	1.44406	0.798698	0.0277844	0.456142	936.612	-316.938	
0.238722	0.153417	1.44807	0.79575	0.0740863	0.496607	1012.93	64.6459	
0.185447	0.157707	1.5493	0.463812	0.137094	0.229054	953.598	-232.009	
0.233793	0.151264	1.49796	0.666254	0.0322937	0.505088	1081	404.98	
0.196332	0.182859	1.45386	0.789805	0.255493	0.551784	974.455	-127.725	
0.19872	0.212272	1.45344	0.818803	0.233916	0.560199	980.868	-95.661	
0.200012	0.240056	1.45304	0.810528	0.126937	0.547687	1001.55	7.76828	
0.200104	0.267889	1.45266	0.798827	-0.0303818	0.533395	1004.65	23.2305	
0.246622	0.182228	1.45246	0.860324	0.147713	0.547796	1007.85	39.2565	
