Xmin	Xmax	Ymin	Ymax	Zmin	Zmax
-0.153094	2.15309	-0.153094	2.15309	0.846906	9.45928	
x	y	z	U	V	W	Ro	P	Vol	Num
0.492831	0.442044	1.10103	0.012994	-0.138676	0.249092	2944.03	7834.09	0.000501002	2
0.492521	0.441979	1.14788	-0.0180271	-0.145249	0.00679588	2683.57	7052.71	0.000501002	2
0.542	0.392432	1.04414	0.00290889	-0.17286	4.41413	6990.47	19973.4	0.000501002	2
0.541945	0.441873	1.04413	-0.00260818	-0.155827	4.41319	8068.65	23207.9	0.000501002	2
0.542026	0.442719	1.07107	0.00542489	-0.0712354	2.18042	4758.88	13278.7	0.000501002	2
0.542151	0.442232	1.10103	0.0179666	-0.11989	0.249088	3072.85	8220.56	0.000501002	2
0.542031	0.442079	1.14772	0.00593381	-0.135178	-0.00864487	2872.62	7619.85	0.000501002	2
0.591885	0.4419	1.04397	0.0643122	-0.153098	4.39728	7994.58	22985.7	0.000501002	2
0.591397	0.442623	1.07109	0.0155189	-0.0807621	2.18225	4651.79	12957.4	0.000501002	2
0.591547	0.442164	1.10103	0.0305587	-0.126734	0.249158	2944	7834.01	0.000501002	2
0.591564	0.442009	1.14786	0.0322666	-0.142215	0.00541289	2683.57	7052.71	0.000501002	2
0.641598	0.441999	1.0437	0.108604	-0.143222	4.36996	7721.15	22165.5	0.000501002	2
0.641013	0.442511	1.07127	0.0501031	-0.0920495	2.19953	4239.75	11721.2	0.000501002	2
0.641496	0.441995	1.10116	0.0984178	-0.143657	0.262179	2451.01	6355.02	0.000501002	2
0.641571	0.441847	1.14826	0.105972	-0.158429	0.0449228	2070.96	5214.89	0.000501002	2
0.691024	0.442169	1.04356	0.124261	-0.126175	4.3561	7229.07	20689.2	0.000501002	2
0.492048	0.441926	1.19711	-0.0653205	-0.150527	0.00259773	2456.81	6372.43	0.000501002	2
0.491865	0.441783	1.24661	-0.0836444	-0.164822	0.0261337	2129.9	5391.7	0.000501002	2
0.541964	0.442017	1.19694	-0.000747922	-0.141393	-0.0143065	2735.89	7209.67	0.000501002	2
0.541962	0.441889	1.2465	-0.000908836	-0.154247	0.0150653	2425.48	6278.44	0.000501002	2
0.541968	0.441659	1.29623	-0.000367	-0.177225	0.0605617	1951.5	4856.49	0.000501002	2
0.591894	0.441936	1.19711	0.0652312	-0.14953	0.00256698	2456.81	6372.43	0.000501002	2
0.592075	0.441795	1.24661	0.0833994	-0.163641	0.0259673	2129.9	5391.7	0.000501002	2
0.491923	0.491897	1.04424	-0.0778568	-0.0804385	4.42372	8671.28	25015.8	0.000501002	2
0.492774	0.492659	1.07061	0.00729195	-0.00418	2.13399	5649.21	15949.6	0.000501002	2
0.492895	0.492706	1.10094	0.0193751	0.000474758	0.239976	4061.06	11185.2	0.000501002	2
0.492709	0.492563	1.14785	0.000736952	-0.0138099	0.00346975	3837.9	10515.7	0.000501002	2
0.491861	0.541968	1.04438	-0.0840327	-0.000326112	4.43764	8802.95	25410.8	0.000501002	2
0.492829	0.542016	1.07064	0.0128189	0.00442794	2.13712	5864.44	16595.3	0.000501002	2
0.493022	0.542107	1.10092	0.0320727	0.0135268	0.237707	4313.44	11942.3	0.000501002	2
0.492851	0.542007	1.14776	0.0149892	0.0035714	-0.00483775	4139.01	11419	0.000501002	2
0.491887	0.591993	1.04414	-0.0814354	0.0751757	4.41417	8671.34	25016	0.000501002	2
0.492791	0.591391	1.07066	0.00898443	0.0149462	2.13902	5649.03	15949.1	0.000501002	2
0.492956	0.591531	1.10092	0.0255247	0.0289645	0.238316	4061.01	11185	0.000501002	2
0.492718	0.591473	1.14782	0.00170473	0.023128	0.000532863	3837.9	10515.7	0.000501002	2
0.491957	0.641962	1.04387	-0.074451	0.145009	4.38691	7994.65	22986	0.000501002	2
0.492711	0.641435	1.07094	0.000961901	0.0923235	2.16667	4651.68	12957	0.000501002	2
0.492832	0.642059	1.10108	0.0130862	0.154771	0.253609	2943.96	7833.88	0.000501002	2
0.492522	0.642021	1.14795	-0.0179496	0.15096	0.0136394	2683.57	7052.71	0.000501002	2
0.541932	0.491882	1.04437	-0.00389365	-0.0819157	4.43732	8702.5	25109.5	0.000501002	2
0.542041	0.492689	1.07061	0.00701778	-0.00119489	2.13441	5698.5	16097.5	0.000501002	2
0.542174	0.492752	1.10094	0.0202576	0.00504895	0.240118	4123.24	11371.7	0.000501002	2
0.542038	0.492652	1.14778	0.00665091	-0.00494222	-0.00341421	3971.4	10916.2	0.000501002	2
0.54189	0.541972	1.04453	-0.00808819	7.5317e-005	4.45286	8803.11	25411.3	0.000501002	2
0.542056	0.542015	1.07066	0.0084291	0.00439191	2.13859	5866.99	16603	0.000501002	2
0.542225	0.542106	1.10094	0.0253753	0.0135007	0.240136	4316.33	11951	0.000501002	2
0.542052	0.542005	1.14774	0.00808141	0.00333207	-0.00668625	4188.92	11568.8	0.000501002	2
0.541878	0.592009	1.04427	-0.00936502	0.0767113	4.42735	8702.58	25109.7	0.000501002	2
0.542054	0.591365	1.07067	0.00823779	0.0123431	2.1398	5698.33	16097	0.000501002	2
0.542228	0.59149	1.10092	0.0256767	0.0248106	0.23793	4123.19	11371.6	0.000501002	2
0.542052	0.59138	1.14774	0.00807805	0.0138259	-0.00681118	3971.4	10916.2	0.000501002	2
0.541902	0.641936	1.04396	-0.00694942	0.142452	4.39598	8068.76	23208.3	0.000501002	2
0.54205	0.641388	1.07095	0.00785239	0.087606	2.16756	4758.6	13277.8	0.000501002	2
0.542219	0.642006	1.10105	0.0247462	0.149469	0.250585	3072.77	8220.32	0.000501002	2
0.542057	0.641958	1.1478	0.00855907	0.144681	-0.000907432	2872.62	7619.85	0.000501002	2
0.54199	0.691334	1.04394	0.00187199	0.155243	4.39398	6990.54	19973.6	0.000501002	2
0.591892	0.491913	1.04413	0.065057	-0.0788053	4.4126	8671.34	25016	0.000501002	2
0.591306	0.492651	1.07061	0.00648745	-0.00504968	2.13387	5649.03	15949.1	0.000501002	2
0.591449	0.492695	1.10094	0.0207134	-0.000593221	0.240062	4061.01	11185	0.000501002	2
0.591363	0.492548	1.14784	0.0122034	-0.0153201	0.00334623	3837.9	10515.7	0.000501002	2
0.591867	0.541964	1.04426	0.0625723	-0.000711541	4.42561	8803.03	25411.1	0.000501002	2
0.591278	0.542015	1.07064	0.00362235	0.00435765	2.13684	5864.27	16594.8	0.000501002	2
0.591416	0.542103	1.10092	0.0174173	0.0131795	0.237532	4313.39	11942.2	0.000501002	2
0.591244	0.542005	1.14776	0.000279523	0.00341515	-0.00519648	4139.01	11419	0.000501002	2
0.591823	0.59198	1.04403	0.0581646	0.0738879	4.40326	8671.39	25016.2	0.000501002	2
0.591325	0.591388	1.07065	0.00838226	0.0146234	2.13803	5648.85	15948.6	0.000501002	2
0.5915	0.591523	1.10093	0.0258747	0.028126	0.238845	4060.97	11184.9	0.000501002	2
0.591384	0.591482	1.14782	0.014255	0.0240193	0.000981089	3837.9	10515.7	0.000501002	2
0.591798	0.641955	1.04376	0.055663	0.144369	4.37634	7994.63	22985.9	0.000501002	2
0.59143	0.641412	1.0709	0.0188142	0.0900732	2.16293	4651.5	12956.5	0.000501002	2
0.591639	0.642034	1.10111	0.0397211	0.152201	0.256619	2943.93	7833.8	0.000501002	2
0.591597	0.642024	1.14797	0.035571	0.151287	0.0163919	2683.57	7052.71	0.000501002	2
0.64157	0.491951	1.04366	0.105855	-0.0750605	4.36637	8514.67	24546	0.000501002	2
0.640766	0.492485	1.07069	0.0254205	-0.0216468	2.14238	5349.87	15051.6	0.000501002	2
0.641127	0.492408	1.10102	0.0615371	-0.0293154	0.248	3629.45	9890.35	0.000501002	2
0.64113	0.492174	1.14807	0.0618648	-0.0527679	0.0262732	3248.48	8747.44	0.000501002	2
0.641528	0.541955	1.04372	0.101643	-0.00158974	4.37156	8752.37	25259.1	0.000501002	2
0.640641	0.54202	1.07064	0.0129003	0.00487022	2.13723	5692.1	16078.3	0.000501002	2
0.64092	0.542104	1.10094	0.0408427	0.0132224	0.239613	4025.22	11077.7	0.000501002	2
0.640858	0.542009	1.1479	0.0346786	0.00380349	0.00889633	3681.81	10047.4	0.000501002	2
0.64152	0.591938	1.0436	0.100859	0.0696367	4.36025	8514.65	24545.9	0.000501002	2
0.640796	0.591565	1.07071	0.0284912	0.0323519	2.14401	5349.68	15051	0.000501002	2
0.641161	0.591802	1.101	0.064931	0.0561018	0.246336	3629.43	9890.28	0.000501002	2
0.641145	0.591855	1.14807	0.0633256	0.0614011	0.0261113	3248.48	8747.44	0.000501002	2
0.641496	0.641848	1.04352	0.0984668	0.133676	4.35197	7721.09	22165.3	0.000501002	2
0.641045	0.641531	1.07106	0.0533447	0.101968	2.17904	4239.47	11720.4	0.000501002	2
0.641593	0.642235	1.10125	0.108175	0.172358	0.270504	2450.96	6354.88	0.000501002	2
0.641605	0.642205	1.14839	0.109379	0.169308	0.0577574	2070.96	5214.89	0.000501002	2
0.690986	0.491969	1.04334	0.120447	-0.0732632	4.33396	8033.37	23102.1	0.000501002	2
0.690607	0.492208	1.07114	0.0825333	-0.0493459	2.1868	4515.52	12548.6	0.000501002	2
0.691493	0.491906	1.10135	0.171141	-0.0795353	0.280543	2557.34	6674.03	0.000501002	2
0.691515	0.491719	1.1484	0.173378	-0.098203	0.0592523	2057.17	5173.52	0.000501002	2
0.690943	0.541953	1.04329	0.116083	-0.00184029	4.32875	8344.21	24034.6	0.000501002	2
0.690438	0.542024	1.07094	0.0656735	0.00522311	2.16737	4918.97	13758.9	0.000501002	2
0.691306	0.542109	1.10125	0.152396	0.013773	0.27127	2970.31	7912.94	0.000501002	2
0.691399	0.542015	1.1482	0.161764	0.00435647	0.0391674	2467.79	6405.37	0.000501002	2
0.690959	0.59194	1.0433	0.1177	0.0698974	4.33023	8033.27	23101.8	0.000501002	2
0.690601	0.591864	1.07106	0.0819799	0.0622439	2.17938	4515.33	12548	0.000501002	2
0.691474	0.59227	1.10133	0.169244	0.102897	0.279287	2557.34	6674.01	0.000501002	2
0.691497	0.592301	1.14845	0.17156	0.105939	0.0640389	2057.17	5173.52	0.000501002	2
0.690923	0.641659	1.04341	0.114111	0.114728	4.34099	7228.94	20688.8	0.000501002	2
0.740096	0.492062	1.04338	0.104381	-0.0638762	4.33787	7179.51	20540.5	0.000501002	2
0.740136	0.541981	1.04321	0.108463	0.00101261	4.32122	7438.61	21317.8	0.000501002	2
0.740233	0.542064	1.07171	0.11815	0.00926539	2.24448	3605.11	9817.34	0.000501002	2
0.740076	0.59188	1.0433	0.102414	0.0638388	4.3296	7179.36	20540.1	0.000501002	2
0.492464	0.49237	1.19697	-0.023757	-0.033165	-0.0113727	3659.52	9980.57	0.000501002	2
0.492361	0.492153	1.24624	-0.034	-0.0547793	-0.010606	3419.16	9259.48	0.000501002	2
0.492391	0.491743	1.29558	-0.0310591	-0.0958116	-0.0043795	3128.47	8387.4	0.000501002	2
0.492486	0.49139	1.34476	-0.0215602	-0.131095	-0.0133336	2862.63	7589.9	0.000501002	2
0.492393	0.491218	1.39407	-0.0308193	-0.148297	-0.00890339	2645.89	6939.67	0.000501002	2
0.492005	0.491153	1.44334	-0.0695893	-0.154864	-0.00891166	2440.34	6323.02	0.000501002	2
0.492682	0.541958	1.19687	-0.00186991	-0.0013471	-0.0213115	4037.85	11115.5	0.000501002	2
0.492606	0.541953	1.24609	-0.00950792	-0.00179292	-0.0262127	3916.81	10752.4	0.000501002	2
0.492559	0.541957	1.29538	-0.0142346	-0.00142369	-0.024318	3759.06	10279.2	0.000501002	2
0.492537	0.54196	1.34463	-0.0164602	-0.00109121	-0.0263143	3612.9	9840.71	0.000501002	2
0.492418	0.541961	1.394	-0.0282919	-0.00107608	-0.0160514	3442.94	9330.81	0.000501002	2
0.492115	0.541961	1.4433	-0.0586526	-0.00105746	-0.0133455	3200.72	8604.16	0.000501002	2
0.492446	0.591556	1.19696	-0.025483	0.0314668	-0.0123983	3659.52	9980.57	0.000501002	2
0.49234	0.591769	1.24625	-0.0361638	0.0527269	-0.00976777	3419.16	9259.48	0.000501002	2
0.492378	0.592189	1.29559	-0.0323085	0.0947724	-0.00284412	3128.47	8387.4	0.000501002	2
0.492485	0.592544	1.34476	-0.02163	0.130234	-0.012607	2862.63	7589.9	0.000501002	2
0.492397	0.592714	1.39407	-0.0304364	0.147243	-0.00881156	2645.89	6939.67	0.000501002	2
0.49201	0.592781	1.44334	-0.069117	0.153936	-0.00910951	2440.34	6323.02	0.000501002	2
0.492048	0.642027	1.19712	-0.0652744	0.151498	0.00414339	2456.81	6372.43	0.000501002	2
0.491869	0.642164	1.24661	-0.083237	0.165213	0.0258624	2129.9	5391.7	0.000501002	2
0.541963	0.492558	1.19689	-0.000795802	-0.0143047	-0.0194451	3898.64	10697.9	0.000501002	2
0.541957	0.492403	1.24622	-0.00142582	-0.0297965	-0.0128589	3707.51	10124.5	0.000501002	2
0.541952	0.492008	1.29563	-0.00190219	-0.0693543	0.00122349	3380.95	9144.86	0.000501002	2
0.541948	0.49151	1.3448	-0.00231066	-0.119152	-0.00859963	3078.44	8237.32	0.000501002	2
0.541947	0.491277	1.39395	-0.0024373	-0.142395	-0.0211877	2896.88	7692.64	0.000501002	2
0.54195	0.491188	1.44315	-0.00210461	-0.151344	-0.0280915	2782.35	7349.05	0.000501002	2
0.541955	0.541959	1.19684	-0.00166685	-0.00123201	-0.0239536	4184.25	11554.8	0.000501002	2
0.541943	0.541954	1.24608	-0.00282999	-0.00175291	-0.0274257	4134.41	11405.2	0.000501002	2
0.541935	0.541957	1.29538	-0.00363899	-0.0014487	-0.0241841	3987.48	10964.4	0.000501002	2
0.541927	0.541962	1.34461	-0.00447815	-0.000967493	-0.0276149	3852.1	10558.3	0.000501002	2
0.541925	0.541962	1.39388	-0.00467679	-0.000890748	-0.0279884	3755.53	10268.6	0.000501002	2
0.541933	0.541962	1.44311	-0.00386187	-0.000946189	-0.0319516	3653.27	9961.8	0.000501002	2
0.541954	0.591368	1.19687	-0.00168323	0.0126612	-0.0206199	3898.64	10697.9	0.000501002	2
0.541948	0.591517	1.24623	-0.00233989	0.0275567	-0.0125021	3707.51	10124.5	0.000501002	2
0.541949	0.591916	1.29565	-0.00220759	0.0674825	0.00289189	3380.95	9144.86	0.000501002	2
0.541948	0.592426	1.34482	-0.00232048	0.118484	-0.00756384	3078.44	8237.32	0.000501002	2
0.541947	0.592657	1.39395	-0.00239269	0.141584	-0.020996	2896.88	7692.64	0.000501002	2
0.541951	0.592746	1.44315	-0.00207542	0.15049	-0.0281674	2782.35	7349.05	0.000501002	2
0.541966	0.641934	1.19696	-0.000566347	0.142287	-0.0123678	2735.89	7209.67	0.000501002	2
0.541966	0.642054	1.2465	-0.000502694	0.154211	0.0147317	2425.48	6278.44	0.000501002	2
0.541975	0.642288	1.29622	0.000396229	0.177645	0.0596201	1951.5	4856.49	0.000501002	2
0.591464	0.492354	1.19696	0.022281	-0.0347026	-0.0120445	3659.52	9980.57	0.000501002	2
0.59156	0.492133	1.24624	0.0318609	-0.0568331	-0.0109038	3419.16	9259.48	0.000501002	2
0.591529	0.491723	1.29557	0.0287118	-0.0977921	-0.00478759	3128.47	8387.4	0.000501002	2
0.59143	0.491373	1.34476	0.0188674	-0.132825	-0.0135579	2862.63	7589.9	0.000501002	2
0.59152	0.491208	1.39408	0.0279037	-0.149332	-0.0078179	2645.89	6939.67	0.000501002	2
0.591919	0.491151	1.44335	0.0678066	-0.154995	-0.00790082	2440.34	6323.02	0.000501002	2
0.591231	0.541963	1.19686	-0.00108532	-0.000839307	-0.022275	4037.85	11115.5	0.000501002	2
0.591291	0.541961	1.24609	0.00498567	-0.00105067	-0.0265137	3916.81	10752.4	0.000501002	2
0.591331	0.541962	1.29537	0.00896418	-0.000907115	-0.0246755	3759.06	10279.2	0.000501002	2
0.591346	0.541962	1.34463	0.0104225	-0.000918037	-0.0263386	3612.9	9840.71	0.000501002	2
0.59146	0.541961	1.39401	0.0218823	-0.00106389	-0.0147498	3442.94	9330.81	0.000501002	2
0.591777	0.541961	1.44331	0.0535372	-0.0010505	-0.0125003	3200.72	8604.16	0.000501002	2
0.591469	0.591576	1.19696	0.0227119	0.0334408	-0.0124856	3659.52	9980.57	0.000501002	2
0.591565	0.591795	1.24625	0.0323435	0.0553404	-0.0100751	3419.16	9259.48	0.000501002	2
0.591529	0.592212	1.29558	0.0287977	0.0970769	-0.003909	3128.47	8387.4	0.000501002	2
0.591428	0.592561	1.34476	0.0187002	0.131924	-0.013268	2862.63	7589.9	0.000501002	2
0.591517	0.592724	1.39408	0.0275581	0.148252	-0.00780703	2645.89	6939.67	0.000501002	2
0.591915	0.592782	1.44335	0.0673682	0.154074	-0.00811343	2440.34	6323.02	0.000501002	2
0.591892	0.642018	1.19713	0.0650659	0.15061	0.0044741	2456.81	6372.43	0.000501002	2
0.592074	0.642151	1.24661	0.0832781	0.163989	0.0255547	2129.9	5391.7	0.000501002	2
0.641408	0.491808	1.19723	0.089643	-0.089344	0.0146308	2885.67	7659.01	0.000501002	2
0.641667	0.491588	1.24633	0.11552	-0.111317	-0.00232433	2513.16	6541.49	0.000501002	2
0.641791	0.491472	1.29554	0.127965	-0.122897	-0.00844575	2234.64	5705.91	0.000501002	2
0.641845	0.491369	1.34474	0.133331	-0.133186	-0.0145988	2022.22	5068.67	0.000501002	2
0.641923	0.491303	1.39439	0.141153	-0.139782	0.0226017	1804.97	4416.9	0.000501002	2
0.641026	0.541965	1.19705	0.0514685	-0.000585996	-0.00305694	3350.76	9054.29	0.000501002	2
0.641321	0.541964	1.24628	0.0809908	-0.000775046	-0.00743632	3026.35	8081.06	0.000501002	2
0.641706	0.541961	1.29552	0.11946	-0.00103639	-0.0100453	2794.14	7384.42	0.000501002	2
0.641909	0.541958	1.34471	0.139714	-0.00135758	-0.0182412	2610.52	6833.55	0.000501002	2
0.64204	0.541959	1.39424	0.152825	-0.00127261	0.00756613	2368.1	6106.29	0.000501002	2
0.642224	0.54197	1.44364	0.171233	-0.000127083	0.0205923	2009.71	5031.13	0.000501002	2
0.641401	0.592129	1.19723	0.0889424	0.0887538	0.0148716	2885.67	7659.01	0.000501002	2
0.641655	0.592347	1.24633	0.114321	0.110536	-0.00215928	2513.16	6541.49	0.000501002	2
0.641774	0.59246	1.29554	0.126247	0.121862	-0.00829702	2234.64	5705.91	0.000501002	2
0.641823	0.59256	1.34475	0.131172	0.131824	-0.0144286	2022.22	5068.67	0.000501002	2
0.641899	0.592627	1.39438	0.138727	0.138551	0.022251	1804.97	4416.9	0.000501002	2
0.691458	0.541971	1.19736	0.167624	-4.18345e-005	0.0281968	2036	5110.01	0.000501002	2
0.691672	0.541971	1.2467	0.189018	1.12552e-005	0.0344644	1637.31	3913.93	0.000501002	2
0.491688	0.491145	1.49261	-0.101328	-0.155646	-0.00877213	2202.13	5608.4	0.000501002	2
0.491386	0.491172	1.5423	-0.131567	-0.152938	0.0325079	1862.53	4589.6	0.000501002	2
0.491783	0.541959	1.49263	-0.0918054	-0.00126254	-0.00689983	2899.86	7701.58	0.000501002	2
0.491299	0.541958	1.5422	-0.140266	-0.00129514	0.0231246	2477.55	6434.64	0.000501002	2
0.490993	0.54197	1.59142	-0.170777	-0.00010407	0.0174299	1981.6	4946.8	0.000501002	2
0.490946	0.541971	1.64049	-0.175554	1.57115e-005	-0.00187541	1572.78	3720.35	0.000501002	2
0.491133	0.541971	1.68983	-0.156857	-3.10616e-008	0.00466555	1261.14	2785.42	0.000501002	2
0.491229	0.541971	1.7396	-0.147208	-2.08207e-008	0.0547783	936.427	1811.28	0.000501002	2
0.4917	0.592787	1.49262	-0.100106	0.154558	-0.00843806	2202.13	5608.4	0.000501002	2
0.491407	0.592759	1.54229	-0.129437	0.151788	0.032115	1862.53	4589.6	0.000501002	2
0.541952	0.491155	1.49246	-0.00196259	-0.154663	-0.0244015	2660.53	6983.58	0.000501002	2
0.541951	0.491078	1.54204	-0.0020601	-0.16235	0.00649421	2368.03	6106.09	0.000501002	2
0.541965	0.490944	1.59142	-0.000638112	-0.175761	0.0180796	1935.93	4809.78	0.000501002	2
0.541966	0.490742	1.64086	-0.000577336	-0.195882	0.035135	1512.76	3540.29	0.000501002	2
0.541937	0.541961	1.49243	-0.00338643	-0.00101427	-0.0275362	3509.59	9530.77	0.000501002	2
0.541935	0.541956	1.54196	-0.00363429	-0.00150138	-0.00139111	3135.62	8408.86	0.000501002	2
0.541949	0.541953	1.59129	-0.00227301	-0.00180551	0.00454996	2602.53	6809.59	0.000501002	2
0.541951	0.541954	1.64061	-0.00206015	-0.00174052	0.00935615	2096.75	5292.25	0.000501002	2
0.541947	0.54197	1.68997	-0.00239655	-0.000138218	0.0188029	1685.92	4059.77	0.000501002	2
0.541951	0.541971	1.73943	-0.002006	6.5518e-006	0.0382431	1250.63	2753.89	0.000501002	2
0.541952	0.592779	1.49246	-0.00193605	0.153801	-0.0239707	2660.53	6983.58	0.000501002	2
0.541951	0.59285	1.54204	-0.00201983	0.160846	0.00666822	2368.03	6106.09	0.000501002	2
0.541965	0.592981	1.59142	-0.000606895	0.173978	0.0180697	1935.93	4809.78	0.000501002	2
0.541966	0.593185	1.64086	-0.000541336	0.194307	0.034814	1512.76	3540.29	0.000501002	2
0.592235	0.491163	1.49262	0.0993707	-0.153852	-0.00784218	2202.13	5608.4	0.000501002	2
0.592531	0.49121	1.5423	0.128982	-0.149154	0.0329966	1862.53	4589.6	0.000501002	2
0.592108	0.541959	1.49265	0.086626	-0.00124264	-0.00496132	2899.86	7701.58	0.000501002	2
